"Keith, NE",7760,47.3,1805,2124,1676,857,7934,6,252,6,1214,0,2,35,15,62,5,10,30,12,26,2,29,206,4484,4,5,1,30,202,7,26010,1366,29,48,3083,3100,14.7,474,2391,137,393,334,211,241,234,197,335,220,307,397,331,165,44,70,57,14830,164,39587,11.5,8368,-507,7.9,4196,4172,7728,18,41,33
"Keya Paha, NE",802,50.7,179,156,182,555,863,1,11,2,180,0,0,1,1,4,2,1,1,0,3,0,1,0,402,5,1,0,3,6,0,14671,96,0,0,319,359,14.2,4,258,37,23,18,32,49,31,19,30,8,40,35,17,26,3,0,2,13216,2,32585,23.3,824,-159,1.1,415,409,815,0,1,1
"Knox, NE",8378,46.6,2096,2058,1872,1456,8566,9,246,20,3692,2,1,38,6,56,16,2,19,5,17,1,18,0,4874,4,0,0,15,22,0,26832,1558,29,60,3084,3218,19.5,155,2368,384,314,342,387,224,239,242,182,199,387,407,251,134,40,30,49,13128,252,35292,16.6,8701,-673,7.9,4262,4439,7688,8,786,17
"Lancaster, NE",281531,32.6,65901,120175,29771,2535,274432,134,5224,979,131008,9,2,932,238,1003,192,133,613,339,814,100,870,30718,157637,4.2,1308,6,1690,8805,360,38670,38995,2427,3169,88060,87133,12.9,16685,68210,8408,5613,6069,6117,6067,6388,5313,5079,5080,9725,12965,14321,8172,4000,2838,2600,15874,7219,47915,15.2,285407,35116,340.8,143048,142359,240702,9920,2140,9961
"Lincoln, NE",35670,39.2,9085,11521,5579,834,35481,22,770,83,10153,5,3,89,21,197,49,20,83,37,75,7,131,1446,21589,3.9,26,1,31,159,3,37190,5761,45,101,12477,12849,12.7,2602,9767,815,1003,1011,1161,868,953,894,755,539,1326,1539,1840,979,461,286,372,16980,1015,45183,11.2,36288,1656,14.2,17941,18347,32741,262,214,199
"Loup, NE",661,48.5,141,137,129,449,550,1,21,4,548,0,0,1,1,2,3,0,2,1,0,0,0,0,347,5.8,0,0,0,0,0,-6970,123,0,0,207,192,14.4,13,191,7,19,36,14,22,25,4,15,7,17,13,19,14,5,3,0,12646,0,32989,20.5,632,-80,1.1,324,308,617,1,1,0
"Madison, NE",34505,37.1,8727,11679,5239,2167,34727,28,1070,68,11787,0,0,123,52,212,76,17,106,57,85,9,151,2887,18797,4.1,42,0,118,724,34,32769,5506,81,114,12214,11931,15,4504,8908,1101,933,962,909,926,677,843,805,821,1200,1404,1541,762,301,306,231,14014,882,42920,11.9,34876,-350,60.9,17314,17562,29062,444,401,167
"Merrick, NE",7666,42.5,1945,2228,1413,1831,7672,6,147,23,2645,3,0,34,13,35,20,6,21,5,10,1,16,291,4135,4.4,11,0,23,84,7,27264,1029,16,47,2839,2851,15.4,271,2144,108,187,192,237,166,145,257,214,198,352,448,298,277,21,26,19,15174,183,45528,11.6,7845,-359,16.2,3880,3965,7405,15,31,60
"Morrill, NE",4911,43.4,1210,1391,948,646,4980,4,93,0,0,0,1,9,2,23,7,2,9,2,2,0,8,0,2786,3.8,3,0,13,46,4,26678,955,33,63,1865,1758,16.5,687,1414,162,180,193,152,152,151,136,106,148,185,180,208,91,41,41,24,13766,211,38485,16.6,5042,-398,3.5,2517,2525,4256,12,55,18
"Nance, NE",3460,45,876,992,703,1456,3552,3,105,11,1294,1,1,11,0,15,5,3,10,2,4,0,8,0,2129,3.4,4,0,1,10,0,29070,866,3,10,1382,1303,17.8,65,1007,113,96,57,109,148,94,65,97,78,129,160,121,76,27,29,7,13043,77,40644,12.5,3735,-303,8.5,1873,1862,3627,8,10,2
"Nuckolls, NE",4334,49.5,956,1027,1069,1648,4506,7,145,2,300,0,0,19,5,31,14,4,14,3,11,2,17,74,2295,4.2,2,0,7,1,0,22943,454,11,2,1649,1838,17.6,97,1283,141,185,171,258,241,194,153,92,142,209,159,128,14,25,21,40,14048,190,34894,19.6,4500,-557,7.8,2227,2273,4333,6,10,9
"Otoe, NE",15214,42.9,3790,4457,2726,2182,15389,13,344,38,5581,1,0,63,17,92,24,8,37,20,26,1,38,3837,8830,4.7,11,1,50,195,12,28544,2630,2,74,5513,5665,13.5,902,4341,388,362,457,435,390,468,330,298,224,721,752,770,318,183,198,78,14487,520,46921,11.6,15740,344,25.6,7714,8026,14499,75,46,68
"Perkins, NE",2769,43.9,735,787,561,977,2771,5,95,0,0,5,3,19,4,17,4,1,11,3,6,0,6,0,1682,3.3,2,0,16,16,4,32293,377,8,0,1025,1045,18.5,95,846,34,75,72,107,76,49,112,74,83,133,144,158,76,35,2,3,14880,25,48655,12.3,2970,-230,3.4,1499,1471,2848,11,6,5
"Phelps, NE",9032,42.8,2258,2556,1714,2053,9188,10,249,34,4744,6,2,32,9,48,23,8,34,8,27,3,21,740,5099,3.4,7,0,11,128,6,35507,1633,2,50,3437,3337,13.5,373,2544,203,213,234,233,197,404,172,264,173,339,463,494,126,91,83,66,15767,234,46567,11,9188,-559,17,4545,4643,8694,13,35,22
"Pierce, NE",7184,42.2,1885,1992,1143,1994,7293,5,147,9,1228,2,1,29,11,35,26,4,14,3,11,2,17,111,3855,4,2,0,1,7,1,29345,1298,0,29,2639,2729,20.6,93,2067,103,187,169,236,169,163,272,124,173,300,368,412,206,22,19,19,13699,200,45988,10.4,7266,-591,12.7,3669,3597,7098,14,16,12
"Polk, NE",5079,45.3,1318,1363,1093,2467,5164,5,120,2,475,1,1,17,5,22,10,1,14,1,10,1,8,115,2975,3.8,0,0,7,53,1,28033,1262,14,23,1839,1897,17.7,156,1522,145,144,111,169,139,135,169,127,107,238,278,264,72,36,43,53,14702,121,48898,7.7,5406,-233,12.3,2696,2710,5186,6,11,6
"Red Willow, NE",10651,41.8,2538,3349,1995,1054,10755,10,448,0,0,3,1,37,16,86,25,8,34,16,35,6,38,0,5990,3.7,12,0,35,199,17,31759,1813,0,29,3884,4125,15,462,2962,466,295,447,272,311,283,276,278,188,551,419,524,211,72,51,31,15787,470,40572,12.3,11055,-393,15.4,5483,5572,10345,81,52,32
"Rock, NE",1509,49.9,309,344,338,510,1494,2,39,0,0,0,1,6,1,8,3,1,2,0,1,0,4,0,898,2.9,0,0,4,6,0,18103,190,0,7,590,590,22.5,2,458,65,42,58,61,50,79,67,31,26,31,68,62,31,15,4,13,13705,45,31273,20.1,1526,-230,1.5,763,763,1502,1,9,3
"Saline, NE",13872,36.4,3471,5098,2145,2098,13836,11,367,20,3218,2,0,29,19,47,15,4,25,5,18,4,32,280,8346,3.9,31,0,83,201,15,38206,2855,8,65,4614,4526,16,2870,3483,265,283,219,430,330,292,387,235,292,544,585,595,348,33,97,57,14781,216,45721,10.3,14200,357,24.7,7137,7063,10817,125,55,225
"Sarpy, NE",153504,32.9,45722,61342,13239,3355,146340,43,1413,939,166466,1,0,532,72,372,184,44,198,124,272,36,249,5741,78286,4.8,125,1,404,2325,182,43476,23037,1196,1275,46508,47911,11.4,11569,42509,1463,1452,1577,2337,2396,2508,2773,2983,2374,5070,7079,9745,6111,3244,2463,1203,16182,1936,67541,5.3,158840,36245,664.6,78886,79954,133132,6321,733,3353
"Scotts Bluff, NE",36865,39,9152,11719,6290,1089,36483,17,814,21,2912,2,5,101,40,189,65,23,88,48,64,12,130,2396,19142,5.4,68,2,210,910,48,35318,6337,94,151,12271,13927,14.9,7785,9739,1208,1316,1149,1311,815,1099,1028,706,679,1118,1558,1607,674,274,330,154,14791,1506,37711,14.2,36970,19,50,17813,19157,27931,204,782,218
"Seward, NE",16481,38,3962,5742,2455,2532,16575,10,482,53,8141,11,1,67,15,60,20,7,33,8,28,6,33,0,8667,4,7,0,26,117,5,32835,2587,74,59,5516,5129,13.8,272,4367,450,392,296,302,262,453,289,305,218,592,893,1222,423,160,99,127,16693,151,56195,8.4,16750,254,29.3,8527,8223,16152,60,53,72
"Sherman, NE",2881,47.8,707,766,658,1094,2962,4,76,3,600,0,0,7,3,16,7,2,6,0,5,0,6,0,1964,3.3,2,0,3,8,1,26446,489,14,12,1151,1149,17.1,31,903,170,91,87,132,74,119,96,53,89,137,186,67,85,11,15,12,13816,128,35411,14.1,3152,-166,5.6,1549,1603,3095,3,2,9
"Sioux, NE",1281,47.8,293,320,222,477,1218,1,18,2,280,0,1,2,0,4,2,0,2,0,2,0,0,0,737,4.2,1,0,0,0,0,5391,102,0,12,445,464,15.8,52,394,51,15,18,58,35,36,29,36,37,45,76,36,20,12,8,17,14182,8,37150,16.1,1311,-164,0.6,673,638,1240,1,2,1
"Stanton, NE",6311,38.6,1684,1857,838,1853,6360,3,66,10,1714,0,0,26,2,15,23,2,8,0,4,0,8,0,3475,4.2,4,0,9,31,2,48989,449,4,36,2270,2244,14.1,281,1715,120,117,129,178,183,142,158,111,165,237,200,377,96,61,24,30,14497,96,46852,9.4,6129,-326,14.3,3031,3098,5729,41,25,6
"Thomas, NE",565,46.7,148,161,117,341,662,1,16,0,0,0,0,2,1,4,3,0,1,1,1,0,0,0,345,5.2,0,0,0,0,0,9835,111,0,3,253,280,16,12,188,33,34,18,19,12,20,17,18,19,15,39,36,16,3,9,6,12975,5,35478,15.1,647,-82,0.9,328,319,629,1,1,2
"Thurston, NE",7306,29.4,2467,2120,871,1969,7252,3,162,5,462,0,1,6,5,23,3,3,9,3,7,2,11,0,3129,9.2,111,1,33,17,22,40484,1110,10,22,2133,2133,18.8,190,1624,238,186,170,110,111,132,126,119,124,210,248,247,70,25,24,33,13386,404,36058,26.1,6940,-231,17.6,3446,3494,2739,17,3963,6
"Washington, NE",19718,40.8,5092,6141,2758,3069,19724,6,330,37,7220,1,0,129,22,53,26,6,29,13,45,4,33,1825,10855,4.8,10,0,29,169,20,39913,3553,76,130,6667,6762,12.9,419,5642,294,336,442,247,140,379,320,229,319,841,892,932,994,401,270,271,15137,206,59181,6.7,20234,1454,51.9,10077,10157,19405,122,44,54
"Wayne, NE",9249,29.2,1862,4293,1240,2392,9334,8,242,9,1691,0,0,32,11,45,15,6,23,8,14,1,23,0,5253,3.9,8,0,29,91,2,32072,1507,43,144,2511,2602,16.9,401,2155,271,386,142,131,177,201,220,154,99,295,592,267,223,79,31,10,14982,187,43223,14.1,9595,-256,21.7,4816,4779,8893,129,32,48
"Webster, NE",3431,47.2,861,915,899,1262,3555,3,88,4,692,2,2,8,1,19,3,2,4,0,3,0,6,0,1785,4.3,2,0,9,21,4,32322,634,2,10,1305,1475,17.7,133,1037,130,120,138,90,60,70,103,78,76,112,137,85,52,14,6,8,14611,79,37189,14,3812,-249,6.6,1821,1991,3588,18,8,11
"York, NE",13837,42.2,3058,4212,2433,2636,14084,17,666,14,2571,4,1,50,26,71,23,10,44,18,28,6,44,861,7127,4.8,5,0,34,228,11,34563,1796,45,27,4638,5519,14.1,555,3708,386,294,366,303,416,323,366,304,300,610,680,812,302,111,76,117,14471,305,49009,9.7,13665,-933,23.9,6670,6995,12725,158,58,60
"NEVADA",2643085,36.3,665008,1019158,306843,613,2545763,550,186086,6443,759739,48,118,5390,1786,8234,1419,1101,4271,3855,7872,628,6130,731854,1350309,14.9,18917,165,24208,49747,15918,45845,433371,10094,15177,926385,882917,20.7,716501,656621,51989,37420,42231,46247,50832,50036,48707,48338,44055,88580,110859,131291,79748,44158,38153,31534,15079,44317,53310,12.4,2700551,702294,24.6,1363616,1336935,1462081,218626,32062,195436
"Carson City city, NV",55176,41.7,11815,18293,9161,3112,55262,17,991,71,9963,2,3,180,126,237,42,51,157,122,378,15,221,32854,28632,14.1,231,0,291,874,100,44470,10449,177,158,20244,19266,24.6,11777,13311,1251,1103,1074,1262,1266,1066,1153,1091,931,1865,2253,2962,1414,1045,853,464,14780,1074,52548,14.1,55274,2817,382.1,28688,26586,39083,1054,1306,1181
"NEW HAMPSHIRE",1324575,41.1,287234,446764,179247,4929,1315419,433,26366,2670,461752,133,116,4229,1965,6278,817,777,2003,1378,3898,604,3525,242432,743955,6.1,1905,13,3841,20333,1280,46826,197934,6269,9441,461987,473393,11.9,36704,344197,23627,20208,19189,22385,21502,22658,22663,23062,21622,41552,58544,76318,49932,30161,27428,21350,15505,25454,60734,8.6,1316470,80684,147,649394,667076,1215050,15035,3150,28407
"NEW JERSEY",8707739,39,2065214,3115326,1173024,15346,8650548,3337,247499,13535,2036533,221,366,21789,8447,32701,6807,3810,13053,8970,29951,3332,25890,1572603,4502449,9.5,28337,376,40386,138470,20172,59210,1381420,45067,65739,2947949,3118620,16.4,1555144,2226606,171072,125320,126029,123260,125839,122811,119468,124925,113096,234808,306348,430450,327868,217026,236860,247697,16275,141021,68444,9.4,8791894,377544,1195.5,4279600,4512294,5214878,1204826,29026,725726
"Atlantic, NJ",271712,39.9,63888,93038,39118,14827,270016,89,4610,512,79407,9,16,709,115,1256,135,74,302,255,612,69,812,29205,136064,12.4,1321,21,1851,7056,454,46315,47132,742,1394,91242,97176,15.8,46241,68738,7246,4755,5090,4569,5453,5176,5470,4570,4198,8827,11003,14590,8999,4934,4324,3433,15109,5939,51585,10.9,274549,21997,494.1,133175,141374,160871,44138,1050,20595
"Bergen, NJ",895250,41.1,204405,301434,134157,69192,888546,493,38469,1226,293871,5,25,2774,1213,3884,897,605,1790,1363,4131,489,3472,304231,477342,8.1,946,6,1939,10239,840,63771,134979,4515,8247,306348,328607,15.8,145281,238555,13435,10190,10660,11137,11066,10529,10349,12012,10661,23290,30886,45527,37394,26308,30998,38970,17512,8518,80604,6.6,905116,20998,3884.5,435962,469154,566053,52473,2061,131329
"Burlington, NJ",446108,40.4,104243,151156,60885,11981,446301,139,7961,682,93810,16,22,1037,383,1482,279,159,689,382,1347,156,1130,38977,238898,9,775,15,1512,6067,460,51099,73362,2484,3397,154890,158939,12,28831,117321,5470,4264,5429,5793,5913,5560,6051,6849,6147,13640,17043,27278,19637,13435,13019,9808,16488,4794,74481,6.1,448734,25340,561.9,220534,228200,317021,74505,985,19395
"Camden, NJ",517879,37.9,125117,182974,66235,15473,516937,131,9280,487,47342,3,28,1133,447,1790,273,172,637,420,1522,159,1521,41049,268338,10.6,3097,64,3984,12331,1890,50861,83960,2557,3648,172713,185559,15.3,73124,129943,13120,9058,8885,8191,8362,8505,7804,8591,7134,15833,21031,26811,18844,10973,10908,8045,15460,13603,60445,11.3,513657,4725,2321.5,247759,265898,309648,100441,1608,26257
"Cape May, NJ",96091,47.1,18349,27251,20833,16055,97127,63,2648,434,110257,17,4,465,73,696,51,53,137,233,231,29,266,34442,58308,11.9,304,0,953,3515,99,33476,13668,244,641,35768,39013,18.4,6054,25947,3068,2196,1924,2359,2672,2356,2390,2630,1808,4036,4642,6655,3742,1988,2463,1780,16265,1960,49797,10.7,97265,-5061,386.9,47287,49978,84522,4565,205,834
"Cumberland, NJ",157745,36.5,37705,59641,19870,9346,155266,45,2553,246,28037,15,3,285,163,521,104,39,123,115,223,31,388,7917,70675,13.3,1004,15,1495,4096,254,45032,26735,332,699,57407,52150,17,42457,36561,3794,3854,3057,2541,2593,2752,2391,2461,1928,4666,5459,6601,4057,1894,1749,976,14954,4978,47921,16.4,156898,10460,324.4,80808,76090,78931,31741,1746,1907
"Essex, NJ",769644,36.4,194918,298002,90090,92052,771353,270,20755,663,106211,1,17,1398,830,2790,621,326,1082,902,2341,299,2534,213771,362780,11,5467,108,5183,12448,6146,65136,125021,3507,6405,252107,273748,19.2,159117,189339,26534,14344,14292,13205,13034,12887,12737,12798,10163,21262,24409,31814,21922,13055,15327,20939,14837,25252,53712,14.4,783969,-9664,6211.5,375964,408005,260177,320479,3056,35789
"Gloucester, NJ",289920,38.7,70261,100821,35199,15459,284552,83,4706,716,84081,4,5,727,247,959,194,75,251,174,538,69,625,17673,158153,10,673,0,1689,6000,433,45361,49781,1229,2162,95087,101653,11.6,13712,75824,4502,3709,3413,3593,3503,3642,3439,3941,3934,8038,10777,16198,12568,7986,6997,4440,15918,3841,69928,7.7,288288,33615,895.3,139969,148319,233695,29006,501,7609
"Hudson, NJ",597924,34.2,131162,291873,64500,0,593615,191,23866,917,119190,0,16,703,428,2154,801,233,869,650,1258,144,1364,121880,297664,10.8,3585,34,3504,10071,2137,68034,79681,4831,5131,213193,219568,23.8,267853,148473,19928,13630,13103,11435,11259,10670,9404,10581,9114,17191,20991,26986,18549,11675,13399,12534,13459,17874,55767,14.6,634266,25291,13731.4,313787,320479,195510,83925,4081,84924
"Hunterdon, NJ",130034,43.5,30217,37438,15921,20174,129517,56,3293,275,35483,32,7,567,141,530,70,62,200,107,592,58,361,14255,71983,7,79,1,235,899,38,55301,22989,447,1127,45378,45630,12.3,6722,34352,874,871,1048,1163,1327,1337,1064,1407,1250,2718,3860,5936,5962,4206,5621,8142,18151,498,100485,4.3,128349,6360,300,64103,64246,112607,3451,167,4181
"Mercer, NJ",366222,37.8,82982,138704,45749,18813,363778,157,11753,655,94561,4,13,649,267,1392,152,177,720,330,1634,217,1159,45296,203947,7.8,1478,24,1752,5492,862,63972,62999,3587,3396,120082,126834,16,55318,89448,7311,5429,4810,4903,4933,4794,4358,4053,4731,8957,11716,17077,12577,9281,10332,12175,16139,5304,70570,10.8,366513,15752,1632.2,179033,187480,199909,74318,1194,32752
"Middlesex, NJ",790738,37.2,185457,311978,97975,20289,781957,279,21243,1568,164983,5,38,1550,786,2688,920,398,1054,678,3966,288,2072,60975,422895,8.7,1526,16,3154,11836,1152,62820,109808,5372,6874,266849,276185,17,148975,202954,11042,9082,9060,8265,9247,9895,9307,9613,9953,20346,27572,40882,33056,22283,23374,18745,16655,7535,74959,7.9,809858,59696,2621.6,397485,412373,398724,78462,2777,173293
"Monmouth, NJ",644105,41.3,150299,200723,86603,23718,641984,278,18128,915,164155,24,45,1938,445,2722,372,339,1188,665,2682,309,2257,124580,333370,8.6,1339,6,2441,10566,489,50633,116694,2639,4470,216615,229140,14.1,60939,163389,9495,7553,7522,8100,8111,7114,7151,7815,8030,14798,20581,30812,26571,18955,22224,26225,16668,5999,80231,6.9,630380,15079,1344.7,306654,323726,483435,46443,1211,31258
"Morris, NJ",488518,41.3,117695,158810,66156,24606,485828,235,18562,579,120914,10,24,1762,587,1969,350,327,1185,753,2701,276,1675,240500,270282,7.3,422,3,1072,4369,289,73326,80286,2627,4177,165407,172570,12.4,56482,129242,4090,3718,4810,3783,4513,4397,5427,5197,5230,10177,15661,23763,21702,16178,20112,26182,17926,2483,96300,3.8,492276,22064,1069.8,241022,251254,369551,15360,805,44069
"Ocean, NJ",573678,42.6,134919,171027,121029,18116,565428,191,12804,1325,200986,29,23,1650,286,1872,233,124,538,547,1105,194,1516,89556,263270,10.1,799,5,2365,9187,388,38766,76133,2731,2947,192567,219434,13.5,47783,149334,9825,11058,10731,10879,10386,9762,10445,9959,8758,18627,23245,31679,21210,13398,11980,8714,17047,6363,59456,8.2,576567,65651,917,276302,300265,495534,18164,966,10081
"Passaic, NJ",491778,36.1,124613,187595,60810,40965,488793,160,9993,402,49432,5,5,1255,789,1853,295,145,518,403,1097,117,1329,31799,243037,11.3,2534,28,2718,7479,1650,49894,79541,2104,2866,163949,174287,19.7,185677,120840,13557,8497,7779,8345,7612,7750,6810,7196,6017,11707,14937,18769,14294,9420,9872,7054,15031,12658,51933,16.5,501226,12177,2715.3,243124,258102,227144,64295,3348,25092
"Salem, NJ",66342,40.8,15510,21209,9307,10475,65982,30,1041,105,10590,5,8,143,40,173,48,15,58,44,89,9,161,4276,31494,11.3,194,4,442,1099,103,47832,12004,223,519,22549,23844,13.4,4507,17557,1475,1302,1239,1149,1245,1050,985,953,1171,2112,2903,3881,2546,1172,1455,556,16023,1512,52958,10.2,66083,1798,199.1,32178,33905,50736,9309,240,557
"Somerset, NJ",326869,40.2,80835,106339,40193,20474,320712,133,13243,716,100791,11,14,836,317,1150,216,228,609,267,1790,161,1108,62408,180580,7.4,285,2,781,3398,220,81404,54936,1821,2478,109202,113442,12.7,42091,84616,2609,2201,2656,3108,2754,3206,3042,3368,3389,6757,10732,15040,13995,10019,12638,18000,18061,1590,90125,4.4,323444,25954,1071.7,157624,165820,201849,28943,556,45650
"Sussex, NJ",151118,41.8,35773,46947,17189,13625,151239,60,2287,210,41850,14,11,552,111,441,92,38,155,84,375,57,351,25089,84561,9.3,99,2,372,1406,61,38311,25834,636,949,52348,52649,12.6,9617,40649,1718,1156,1621,1662,1749,1725,1721,1686,1686,4256,5937,9179,8037,5055,4270,3621,16554,1278,80155,5.4,149265,5099,287.6,74070,75195,132484,2677,234,2642
"Union, NJ",526426,38,131258,193576,66428,133263,522050,216,18068,730,67491,3,26,1301,656,1974,628,177,781,535,1448,172,1503,55302,269452,9.6,2285,22,2672,9641,2135,66130,87352,2084,3547,176422,188558,22.9,146704,134674,10409,6961,6997,7521,8573,7929,7582,7615,6394,13848,18350,23945,17348,12039,12780,15396,16266,7560,64588,9.5,536499,13958,5216.1,259932,276567,243312,118313,2080,24839
"Warren, NJ",109638,41.5,25608,34790,14777,12350,109567,38,2235,172,23091,8,16,355,123,404,76,30,110,61,237,28,283,9422,59357,9.1,125,0,272,1275,72,44591,18525,355,665,37826,39634,14.1,7659,28850,1570,1492,1903,1559,1534,1775,1541,1630,1400,3722,4613,7027,4858,2772,3018,1962,16904,1482,70092,7,108692,6255,304.5,52828,55864,93165,3818,155,2673
"NEW MEXICO",2009671,36.7,518672,719307,261342,337,1964860,514,25789,4533,779510,95,227,5101,1437,6948,1336,836,2898,2324,4809,607,4721,308182,953314,8.4,12778,146,20290,46443,7947,39552,330245,9802,13403,664228,678745,26.7,953403,518698,69841,50531,45495,49767,44987,44321,41322,38226,34150,59276,72621,79663,44665,23768,21357,16640,13798,69316,42830,18.2,2059179,240133,17,1017421,1041758,833810,42550,193222,28208
"Bernalillo, NM",642527,35.8,159130,249109,78831,1335,626822,139,10723,1133,195461,10,18,1569,609,2166,358,339,1121,893,2306,272,1785,126562,313345,8.5,5826,54,7295,23071,5201,42474,97074,4934,5640,209342,216875,22.8,317089,164104,21413,15178,13990,15775,15599,15344,14186,13575,11028,20848,26440,29037,17027,9607,9737,6843,14435,20711,45550,15.6,662564,105886,570.8,324460,338104,274862,19652,31744,15525
"Catron, NM",3443,55.8,590,644,925,256,3410,1,17,0,0,2,3,5,5,10,2,0,1,2,2,1,5,0,1604,9.5,2,0,9,10,0,14398,351,18,0,1509,1447,32,709,1080,195,199,176,187,108,156,78,103,65,127,147,163,24,8,24,13,14027,65,29853,22,3725,182,0.5,1947,1778,2832,16,99,7
"Chaves, NM",63622,34.7,18383,21919,9215,307,62365,23,784,21,4744,8,8,141,39,252,69,22,121,85,110,7,184,1724,27507,8.1,438,9,1013,2096,174,38652,11426,72,309,20775,22012,27.7,34139,16646,2434,1784,1612,2212,1205,1808,1571,1127,1153,1902,2066,2230,911,394,349,344,13200,3245,34803,20.8,65645,4263,10.8,32482,33163,28801,1323,814,414
"Cibola, NM",27036,36.6,6834,9693,3585,181,27120,6,179,0,0,1,3,24,8,76,9,6,26,12,16,7,46,3813,12532,7.8,98,0,255,211,35,33499,3608,15,54,9217,9386,21.6,9934,6274,1251,566,613,614,461,355,599,457,505,622,919,572,228,122,83,73,13564,1131,32954,25.8,27213,1618,6,13769,13444,5857,275,11156,149
"Colfax, NM",12737,46.7,2839,3753,2561,334,13133,10,292,16,6020,3,6,77,15,85,11,11,35,29,28,2,36,432,6686,8.6,73,0,136,149,12,26656,2165,71,42,5007,4997,24.9,6488,3749,600,524,337,455,401,288,335,340,282,524,667,486,233,130,101,73,14653,448,38856,17.3,13750,-439,3.7,7003,6747,6863,64,202,49
"Curry, NM",44407,31.5,13717,18392,5382,656,44986,20,732,161,33976,4,6,112,23,192,44,15,83,51,79,6,107,575,21795,5.4,292,4,675,1523,123,40825,9141,98,266,14652,14856,27,19117,12341,2038,1612,913,1482,1257,1104,1171,798,892,1492,1533,1627,835,415,355,175,13503,2754,37196,17.9,48376,3332,34.4,24288,24088,24545,3055,566,625
"De Baca, NM",1819,47.8,451,473,500,230,1934,1,31,0,0,0,3,8,2,8,4,3,3,0,2,0,6,0,839,5.7,0,0,0,0,0,18002,331,0,0,654,826,32.8,779,581,130,63,98,105,84,87,10,17,21,108,78,17,32,30,12,7,12509,96,28564,21.9,2022,-218,0.9,992,1030,1200,3,13,1
"Dona Ana, NM",206419,32.4,55858,78407,25265,1903,197819,42,1573,974,166683,11,25,518,138,530,142,54,251,224,350,43,465,21170,93644,8.2,865,9,1418,4526,448,35413,39583,1813,1767,61353,62573,33.5,137514,51863,7336,6642,5919,5643,4624,4174,3963,3358,3398,4813,6106,6042,3612,1667,1393,854,13150,8419,35541,24.8,209233,34551,55,102569,106664,62992,3656,3147,2227
"Eddy, NM",52706,37.3,14035,17783,7297,377,51348,18,860,89,15068,8,20,127,36,199,64,20,74,45,80,10,118,1273,28869,6,287,2,733,1313,92,47442,10259,46,205,17423,18002,23.6,23731,14292,1459,1263,1177,1125,1477,1135,1034,1157,787,1669,1908,2464,1024,707,535,502,13880,2450,47117,13.6,53829,2171,12.9,26879,26950,28111,743,810,356
"Grant, NM",29903,45.9,6473,7981,6068,235,29723,11,361,0,0,3,5,97,11,116,16,18,32,40,39,7,94,685,11638,10.9,111,3,222,429,30,29023,4698,137,253,10399,10871,23.3,14252,7941,796,943,980,1178,1020,936,708,559,684,940,1101,1184,465,264,164,100,15364,1098,34890,19.5,29514,-1488,7.4,14487,15027,14356,255,400,123
"Guadalupe, NM",4241,40.1,1021,1599,693,182,4365,3,31,0,0,0,2,8,1,21,4,5,7,1,1,2,10,0,1805,10.4,61,0,19,34,3,18346,737,0,7,1977,1259,25,3730,1114,158,198,83,199,85,62,145,51,32,109,118,93,26,17,7,33,11169,161,27908,25.9,4687,7,1.5,2648,2039,753,79,90,62
"Harding, NM",663,55.9,92,133,165,233,655,1,10,0,0,0,0,2,0,4,0,0,1,0,1,0,1,0,384,5.2,0,0,0,0,0,6950,94,0,9,296,225,25.1,299,213,47,28,20,13,43,12,22,19,21,10,19,33,14,0,3,3,12454,17,31242,15.8,695,-115,0.3,367,328,391,2,8,0
"Hidalgo, NM",5057,40.9,1262,1453,880,169,5001,3,55,0,0,1,3,5,1,30,10,3,3,1,5,1,8,0,2716,7.9,3,0,3,2,2,28282,939,53,26,1707,1719,27.9,2769,1286,222,212,157,142,60,42,123,127,37,170,182,289,43,32,38,0,12997,211,30153,23.6,4894,-1038,1.4,2455,2439,2025,29,41,23
"Lea, NM",60232,31.9,19028,23815,6632,224,58058,20,654,77,11356,0,11,134,35,215,110,22,85,79,80,4,110,0,28275,7.7,383,3,719,1528,105,43760,12588,76,258,20012,19235,32.3,33063,16260,1878,1196,1359,1384,1366,1559,1266,1157,1129,1793,2198,2522,1339,436,341,348,14136,2304,44035,15.2,64727,9216,14.7,33045,31682,27845,2641,770,326
"Lincoln, NM",21016,49.4,3888,5036,4342,279,20888,17,373,53,9272,5,7,123,16,134,14,11,45,62,55,5,49,11596,11002,6.8,102,1,234,294,17,23083,3218,0,79,7660,8009,32.8,6110,5859,676,492,614,505,447,458,535,387,593,692,759,918,434,173,252,122,15092,913,37895,17.4,20497,1086,4.2,10068,10429,13600,96,489,75
"Los Alamos, NM",18074,44.3,4348,4798,2633,64349,18431,5,914,2,500,0,0,36,7,30,4,10,18,20,79,7,56,2195,10330,3.7,69,1,36,188,4,69819,3387,48,169,6680,6384,10.4,2646,5199,145,81,111,189,118,234,123,240,317,524,759,1038,1076,880,1185,783,15381,189,106148,3.1,17950,-393,164.4,9029,8921,13689,102,142,1071
"Luna, NM",27044,39.5,6645,7426,5362,350,26724,8,248,25,4580,1,2,47,10,65,22,10,22,27,24,2,46,0,12996,18.7,103,2,316,364,67,30183,5440,7,27,9188,9619,34.5,15423,6484,1930,1044,832,825,684,911,602,351,291,613,764,509,173,50,38,106,13117,1393,25833,30.5,25095,79,8.5,12474,12621,8997,288,317,119
