"Martin, KY",13070,37.3,2758,5227,1390,833,13300,3,116,0,0,0,2,9,2,51,8,3,5,7,13,1,20,0,3967,11.8,2,0,33,45,13,39926,2235,0,57,5043,4610,12.7,388,3160,1018,624,384,568,397,194,242,184,163,182,222,493,78,18,0,0,14645,1908,25825,45,12929,351,56.3,7150,5779,11533,896,48,22,0.095,0.089,0.35,0.292,0.233
"Meade, KY",26501,35,7805,10336,2753,2945,27230,6,249,216,21086,0,2,39,6,68,11,6,20,17,20,0,33,367,11639,13.2,8,0,90,142,25,26632,4979,163,77,9444,9626,20.8,859,7851,899,586,646,595,563,643,472,770,669,877,1063,915,752,152,121,45,14516,984,42922,12.4,28602,2253,93.6,14341,14261,25905,948,147,158,0.102,0.449,0.294,0.136,0.084
"Mercer, KY",21920,41.7,5038,6585,3276,3421,21734,11,322,42,5032,0,5,52,12,72,14,5,21,15,29,2,36,3140,10562,11.6,20,0,83,156,22,32400,3693,21,88,7583,8306,17.1,490,6053,750,645,405,324,820,411,542,571,323,900,1005,918,489,315,91,177,14460,952,44256,14.5,21331,514,85.7,10407,10924,19614,765,39,76,0.128,0.124,0.434,0.31,0.13
"Monroe, KY",11569,42.1,2546,3373,1867,2324,11650,8,167,0,0,0,1,19,18,48,5,4,15,4,7,0,31,0,4762,11.5,4,0,20,22,2,22177,2025,11,56,4179,4451,19.9,289,3002,1155,442,315,231,294,354,274,248,158,352,204,352,106,126,67,0,10779,1024,26650,26.5,10963,-793,33.3,5425,5538,10314,231,12,8,0.216,0.102,0.077,0.391,0.357
"Morgan, KY",14092,38.6,2840,5418,1780,1622,14204,6,173,1,143,0,3,13,5,53,11,4,13,2,12,1,16,0,5272,14,3,0,4,35,0,24977,2146,36,10,6071,4645,16.7,108,3497,715,388,440,295,287,302,284,200,118,318,352,408,195,43,17,72,12303,928,29473,30.9,13923,-25,36.5,7889,6034,13048,600,31,46,0.427,0.409,0.104,0.061,0.374
"Muhlenberg, KY",31274,40.9,6821,10677,5031,1977,31378,12,433,1,176,1,5,30,26,112,28,12,38,15,37,7,51,3293,13518,11,12,0,38,66,8,38991,5179,58,67,11445,11806,17.8,367,8581,1478,1286,1070,864,998,718,597,802,885,1219,1131,1054,408,162,149,158,13942,1952,35163,19.2,31499,-340,67.4,15909,15590,29301,1426,46,43,0.119,0.349,0.347,0.174,0.109
"Nicholas, KY",6874,40.5,1724,2318,1102,1976,6921,3,84,2,351,0,0,6,5,18,0,0,8,1,5,0,12,0,3215,11.6,1,0,7,22,3,11684,1253,0,8,2456,2705,18.7,98,1956,433,272,101,157,173,145,259,110,90,230,305,340,67,0,27,13,11450,443,36910,19.1,7135,322,36.6,3546,3589,6922,41,7,16,0.145,0.131,0.402,0.3,0.147
"Oldham, KY",58095,39,16796,19821,5363,6111,56194,16,457,113,25435,11,3,184,42,121,13,24,79,53,172,10,137,6214,28379,8.5,36,0,178,473,25,32368,11806,212,149,20707,17705,15.8,2133,15748,660,644,373,662,726,610,512,685,646,1191,2415,2742,2599,1623,1403,1653,16371,754,79353,5.9,60316,14138,322.2,31737,28579,53796,2620,170,797,0.273,0.222,0.166,0.391,0.353
"Owsley, KY",4619,42.2,1058,1519,761,1491,4648,1,39,0,0,0,0,3,2,8,0,1,1,2,3,0,11,0,1612,11.4,0,0,12,8,1,19566,789,0,0,1806,1735,11.8,39,1293,476,311,71,206,151,54,40,12,52,14,92,97,24,75,0,3,10989,503,21177,41.4,4755,-103,24.1,2356,2399,4659,13,12,2,0.625,0.216,0.089,0.045,0.378
"Pendleton, KY",14887,39.5,3680,4981,1809,2528,14951,6,141,0,0,1,2,19,17,26,13,2,12,8,8,0,19,0,7381,12.8,3,0,49,103,14,23854,2729,35,54,5237,5380,20.2,143,4061,506,369,308,264,382,306,224,257,256,466,507,763,360,92,60,31,13620,887,44195,15.4,14877,487,53.7,7446,7431,14521,53,33,20,0.066,0.492,0.289,0.106,0.097
"Pike, KY",65446,40.3,14262,22526,8751,936,65524,29,1194,19,3221,3,4,89,24,279,110,20,81,39,102,6,188,1965,26445,10.1,24,0,52,416,11,43185,11239,204,323,23623,25859,14.5,446,18550,4219,2761,2451,2373,1674,1850,1393,1392,1194,2391,2681,2433,980,462,341,327,14717,5531,32258,25.8,65024,-3712,82.6,31867,33157,63431,349,64,296,0.13,0.097,0.519,0.248,0.128
"Pulaski, KY",60853,41.1,14358,20554,10274,2625,59937,31,1023,7,550,1,7,126,79,298,36,16,98,49,101,10,220,2970,27945,10.7,70,1,468,1235,50,30893,10161,127,279,21566,22742,15.4,1318,17705,3500,2249,1942,1790,1489,1690,1338,1243,1008,1789,1854,1895,946,437,168,345,12520,3628,32038,19.5,63063,6846,95.8,30781,32282,59943,727,143,290,0.323,0.126,0.116,0.648,0.148
"Rockcastle, KY",16504,40.6,3957,5673,2518,2064,16560,6,168,0,0,0,2,24,11,50,4,2,13,5,17,1,35,0,7124,11.3,11,0,35,34,13,21773,3048,0,68,6065,6212,15.9,103,4793,1596,725,463,398,434,340,274,309,287,534,427,364,230,34,50,24,10378,1705,29654,25,17056,474,53.9,8378,8678,16741,19,45,14,0.45,0.291,0.142,0.099,0.349
"Rowan, KY",22872,31.7,4562,10664,2861,1979,22549,10,269,3,84,0,2,24,20,100,13,9,30,23,28,1,65,0,12458,9.2,24,0,52,274,13,29747,3270,135,311,6789,7151,18.5,294,5487,1506,702,601,586,539,295,460,196,318,607,744,729,272,155,125,121,13777,1261,33081,26.6,23333,1239,83.4,11342,11991,22266,349,34,180,0.127,0.486,0.282,0.125,0.093
"Scott, KY",45841,35,12668,18285,4157,3850,42874,20,526,185,24494,13,1,67,35,125,32,11,52,50,68,7,105,2085,23325,9.5,47,0,224,840,54,51253,8059,159,349,13983,14734,14.8,1994,12665,1009,730,514,688,731,710,679,568,759,1357,1472,2427,1682,899,760,431,14081,1680,58595,13.1,47173,14112,167.4,23254,23919,41441,2468,129,416,0.164,0.161,0.347,0.311,0.193
"Simpson, KY",17019,39.3,4268,5764,2404,2955,17001,8,368,23,2687,3,1,38,35,68,9,5,24,20,18,3,37,1500,9263,12.6,43,1,118,319,32,35021,2964,8,56,6157,6265,15.7,325,4733,703,517,479,547,474,442,324,473,308,708,786,715,372,182,76,29,13276,989,40357,15.1,17327,922,74,8472,8855,14941,1625,41,114,0.338,0.14,0.11,0.396,0.353
"Taylor, KY",24420,39.4,5465,8462,4232,2477,24103,13,390,47,3158,1,3,55,30,137,10,8,47,26,48,4,79,879,13923,10.8,53,2,150,335,31,26777,3759,42,88,8241,9303,14.2,433,6641,1268,914,698,730,600,675,568,609,443,823,991,652,239,172,81,44,12735,1468,33601,22.4,24512,1585,92,11850,12662,22329,1216,31,129,0.395,0.303,0.147,0.134,0.401
"Todd, KY",12253,37.1,3393,4128,1652,2858,12043,8,211,11,914,3,1,9,15,34,12,4,13,4,13,1,14,0,5444,10.7,4,0,17,33,6,24658,2162,43,46,4265,4293,23.4,494,3354,620,304,241,281,334,340,253,361,226,569,412,464,157,71,87,48,13046,519,38678,18.4,12460,489,33.3,6152,6308,10797,996,19,12,0.088,0.403,0.33,0.158,0.097
"Trimble, KY",8958,39.5,2210,2921,1098,2548,8930,2,143,0,0,0,3,13,3,13,3,1,5,1,4,0,6,0,4457,12.9,0,0,1,9,6,24911,1513,37,78,3159,3133,18.5,223,2435,384,148,245,93,206,105,148,143,188,318,285,422,263,117,36,2,13431,434,45767,15.7,8809,684,58.1,4483,4326,8408,27,31,38,0.105,0.076,0.393,0.385,0.134
"Warren, KY",108669,32.7,25912,48353,12138,3136,104494,57,1805,573,124400,1,2,254,113,498,71,30,194,127,211,23,304,10107,59582,9,358,0,740,2790,151,37765,16977,579,1180,33052,34305,22.3,5174,27762,4143,2375,2798,2565,2463,2282,2115,2108,2012,3564,4062,4709,2743,1188,809,907,14408,4362,43316,17.1,113792,21270,210.1,55696,58096,92807,10311,315,3184,0.271,0.193,0.179,0.348,0.334
"Wayne, KY",20748,41.1,4696,6778,3099,2044,20575,8,348,0,0,4,1,20,26,68,9,7,27,7,23,4,40,262,9096,13.1,24,0,146,162,9,26111,3478,21,57,7503,7715,15.7,601,5913,1478,1124,573,634,629,621,455,360,338,672,396,344,172,101,146,30,11760,2050,27210,27.3,20813,890,45.4,10295,10518,19591,316,41,67,0.481,0.261,0.138,0.1,0.494
"Webster, KY",13706,40.1,3189,4536,2084,2326,13829,9,242,2,216,0,1,20,11,47,18,4,15,4,9,4,21,0,6634,9.3,6,0,16,35,6,55562,2283,33,62,5068,5175,19.9,580,3716,548,445,434,524,412,271,372,311,274,451,516,482,237,103,91,29,14074,829,40803,17.1,13621,-499,41,6765,6856,12233,563,28,35,0.077,0.473,0.254,0.14,0.105
"Wolfe, KY",7099,40.9,1768,2293,1082,1766,7080,3,70,0,0,1,0,5,5,27,7,0,3,2,5,0,11,0,2448,14.4,0,0,0,0,1,20304,1252,0,5,2398,2639,15.4,41,2065,664,334,170,146,312,69,142,47,81,54,240,129,14,8,0,12,11663,804,25203,33,7355,290,33.1,3608,3747,7241,10,21,3,0.094,0.083,0.3,0.281,0.205
"Acadia, LA",60095,35.7,16863,20976,7520,1846,59616,21,760,108,19011,6,12,137,54,189,51,15,80,42,99,9,126,1466,26256,6.7,288,2,313,1047,100,30585,9334,22,158,20213,21283,22.4,1060,16184,2941,2068,1624,1669,1522,1197,1078,907,1042,1487,1927,1984,1370,394,310,201,12169,4829,35583,20.3,61773,2912,94.3,30161,31612,48555,11175,163,137,0.382,0.106,0.034,0.537,0.314
"Allen, LA",25636,37.4,5894,9840,3269,1899,25528,10,177,4,890,12,5,23,11,59,10,4,32,8,21,5,41,0,8891,10.6,43,1,58,283,7,30333,4196,16,92,10307,8207,21.9,342,5908,1107,790,545,592,483,531,497,417,328,707,765,771,426,237,156,46,12325,2246,34506,23.1,25764,324,33.8,14490,11274,18276,5985,622,176,0.067,0.032,0.551,0.306,0.423
"Ascension, LA",104822,34.3,30755,40285,8934,3469,98471,25,953,711,96549,3,13,223,87,373,79,15,128,77,159,27,159,0,51718,7.1,406,4,559,2163,196,30646,19104,184,499,32575,34129,20,5024,28966,2074,1706,1524,1330,1847,1545,1465,1690,1279,2740,3519,5860,3579,1976,1722,976,13815,4113,60995,11.2,107215,30588,369.7,52947,54268,75949,23846,339,1018,0.05,0.711,0.233,0.493,0.332
"Assumption, LA",22874,38.9,5756,7898,2846,2565,22986,7,149,36,6930,0,2,26,9,44,32,1,18,6,32,0,21,375,10405,10.4,151,0,72,271,32,40753,4006,27,94,8401,8668,20.6,498,6423,997,545,638,529,466,534,393,391,339,762,1051,782,438,373,184,171,12893,1975,42494,17.8,23421,33,69.2,11456,11965,15442,7141,133,58,0.714,0.195,0.567,0.292,0.076
"Avoyelles, LA",42511,38.1,10283,14546,5693,1776,42184,22,556,39,4537,14,9,80,18,156,23,9,62,17,56,11,81,0,16769,8.2,150,2,276,671,38,28118,6890,10,66,14929,15549,21.8,606,10578,2335,1684,1331,1239,1126,817,854,735,696,1271,1174,1444,522,357,181,97,11707,4713,30791,24.9,42073,592,50.5,21097,20976,27877,12398,503,141,0.247,0.463,0.378,0.097,0.036
"Bienville, LA",14729,41.8,3341,4408,2658,2145,14848,9,224,0,0,15,5,14,15,48,17,3,22,5,9,2,17,0,6495,8.9,43,0,41,82,8,30322,2207,28,13,5037,5677,22.8,207,3884,983,510,453,401,301,492,176,254,254,365,366,554,208,155,66,134,11929,1113,29847,23.2,14353,-1399,17.7,6921,7432,7850,6076,50,34,0.474,0.377,0.078,0.033,0.769
"Bossier, LA",111492,34.7,30034,44064,13343,2778,108722,31,1108,956,128145,10,7,241,72,458,77,27,174,115,170,19,208,21061,54092,5.8,1493,9,519,2630,225,39704,19707,347,485,37746,39182,24.8,7026,31088,3085,2808,2376,2134,2139,2317,2037,2560,1882,3529,4880,5734,3257,1475,1407,913,13626,4505,49053,14.3,116979,18669,139.3,57511,59468,80991,24461,641,1927,0.378,0.092,0.049,0.665,0.27
"Caddo, LA",253623,36.4,62654,90807,34410,2137,252467,76,4363,344,83209,14,38,480,195,961,175,86,491,289,646,57,813,16365,119121,7.4,2064,27,2737,7840,961,45280,42610,1126,1606,81472,92155,23.9,6129,65483,12156,7958,7776,6850,6867,5848,5262,4998,3739,7327,7883,9086,5058,2550,2240,2488,13118,13958,38095,16.9,254969,2808,290.2,121191,133778,121969,120264,1092,2683,0.107,0.07,0.798,0.168,0.452
"Calcasieu, LA",187554,35.9,49012,68676,23737,1781,185017,74,2962,910,119984,12,23,368,119,785,161,62,317,210,433,41,503,33800,92162,7,871,15,2373,3320,402,43480,33996,610,757,61878,66901,23.9,4945,50490,6659,5166,5515,4531,4183,4450,3802,3487,2638,5767,7342,8131,4756,2496,1710,1970,13704,17897,43534,16.4,192768,9191,181.2,94038,98730,133703,47782,898,2073,0.053,0.657,0.262,0.438,0.407
"Caldwell, LA",10439,39.6,2374,3404,1570,1888,10400,5,218,7,1382,12,4,14,8,33,6,3,12,4,23,0,22,106,4571,9.8,62,1,116,210,25,27737,1715,0,0,3931,3948,27.7,222,2683,600,331,250,271,120,152,262,281,143,261,342,494,203,72,40,44,11373,618,35345,21.2,10132,-428,19.1,5188,4944,8045,1746,22,25,0.564,0.269,0.464,0.371,0.094
"Cameron, LA",6584,39.9,1656,2235,596,1783,7588,4,160,65,8580,3,3,22,4,20,28,0,3,7,12,0,4,1117,3104,6.2,49,1,28,115,22,43005,0,16,51,2701,2870,32.8,154,1943,136,241,100,178,148,133,61,169,173,438,423,636,130,82,125,41,14653,478,55117,12.3,6839,-3152,5.3,3395,3444,6465,119,36,6,0.374,0.457,0.405,0.078,0.022
"Claiborne, LA",16118,40.7,3380,6271,2637,2606,16311,10,229,0,0,13,6,18,17,47,17,4,23,4,10,1,22,0,6675,9,131,0,171,285,25,34845,2349,23,15,6361,5672,24.1,171,4009,1104,573,500,620,385,315,229,273,243,271,589,707,261,76,55,75,13423,1198,32301,25.8,17195,344,22.8,9611,7584,8084,8733,63,41,0.418,0.37,0.124,0.043,0.763
"Concordia, LA",18989,37.7,5233,6965,2925,1742,18979,7,370,19,2105,5,3,20,11,81,20,4,29,9,26,2,47,505,7389,10.9,172,4,212,256,18,32609,3906,0,20,6570,6911,20.2,209,5263,1255,1162,757,585,396,461,468,278,198,620,590,445,245,215,64,34,12758,1596,28520,30,20822,575,29.9,10474,10348,11829,8513,65,49,0.303,0.1,0.029,0.767,0.138
"East Baton Rouge, LA",434633,32.6,103665,180419,47200,4033,427820,162,12176,1129,205864,12,24,918,325,1878,253,213,962,557,1709,163,1414,64111,218570,7.2,3562,86,6253,14077,1473,47027,58618,3135,4002,129815,142064,21.4,16274,107124,18351,10842,10288,10722,8798,9272,8123,8683,7324,12204,14426,17728,11336,7158,6112,5996,13893,22860,44720,17.5,440171,27319,966.6,211488,228683,206664,199505,1097,12367,0.139,0.084,0.784,0.19,0.5
"East Carroll, LA",8102,34.3,1993,2882,1065,1594,8265,2,98,0,0,7,2,4,6,23,11,3,8,4,6,1,11,0,2986,15.2,61,1,25,52,4,32171,1410,0,34,3316,2627,19.2,127,1710,565,642,207,397,175,119,117,185,31,296,105,65,101,32,0,67,9508,787,23186,44.3,7759,-1662,18.4,4154,3605,2198,5356,19,44,0.039,0.88,0.081,0.437,0.403
"East Feliciana, LA",20970,41.1,4192,6991,2662,2594,20871,6,231,36,6247,5,2,23,16,48,15,5,19,5,21,1,33,146,8153,8.5,45,0,58,118,9,32414,2228,0,55,8399,6886,26.2,208,4923,682,677,605,467,690,340,208,431,280,567,515,785,415,216,79,133,11817,1386,38856,19.7,20267,-1093,44.7,10898,9369,10666,9108,64,52,0.776,0.146,0.472,0.378,0.086
"Evangeline, LA",35330,35.9,9167,11658,4349,1769,35490,12,586,53,9736,6,9,46,17,117,7,6,40,21,47,0,100,0,12775,8.6,121,0,283,733,50,29117,5997,72,55,12702,12274,19.3,776,8869,2218,1051,1042,857,751,583,434,513,439,896,1253,1539,569,222,243,119,11436,3379,30897,21.7,33984,-1450,51.3,17115,16869,23071,9632,99,114,0.238,0.446,0.405,0.078,0.034
"Grant, LA",20164,36.8,5151,8715,2636,1852,19785,7,102,37,6402,11,8,28,13,25,12,6,12,1,5,0,17,0,8745,7.8,23,0,110,145,28,29805,3457,21,86,7400,7093,28.2,931,5396,746,535,579,463,412,693,497,463,327,609,873,853,344,189,86,74,13190,1278,38335,18.4,22309,3611,34.7,12491,9818,17361,3470,228,59,0.437,0.421,0.084,0.025,0.486
"Iberia, LA",75101,35.6,19842,25193,9142,2498,74602,29,1713,114,18778,1,9,130,128,282,82,10,126,100,159,9,206,1673,33409,7.8,400,6,771,1270,122,45249,13797,72,116,24816,27045,22.8,2299,19118,3214,2221,1731,1650,1597,1192,1251,1278,1555,1788,2447,2999,1562,873,409,460,12966,5726,41272,19.1,73240,-26,127.6,35756,37484,44502,23435,269,1754,0.372,0.112,0.042,0.664,0.247
"Iberville, LA",32505,37.9,7502,12422,3982,2861,32677,13,463,34,6196,4,4,50,30,87,38,7,41,23,35,2,57,0,12457,10.4,229,3,157,657,23,59094,4265,33,137,11972,11448,20.8,664,7853,1247,736,866,1147,591,520,521,613,675,822,981,1341,628,409,202,131,11698,2742,38703,20.3,33387,67,54,17020,16367,15987,16454,62,104,0.101,0.036,0.696,0.196,0.475
"Jackson, LA",15063,39.6,3704,5521,2584,3141,15111,5,232,23,5140,11,3,22,10,38,13,3,20,9,20,4,20,0,6543,7.3,10,2,45,91,15,34203,2242,22,31,5176,5761,23.9,209,4368,644,461,516,566,321,304,293,376,246,406,616,585,338,128,110,28,13153,864,35359,17.3,16274,877,28.6,8273,8001,10989,4853,35,28,0.039,0.659,0.213,0.46,0.29
"Jefferson, LA",443342,38.4,97397,155567,60959,2070,440134,140,9173,274,44275,5,30,1106,333,1820,417,162,909,515,1370,118,1314,0,214572,6.9,2865,49,4433,12409,1907,45530,44368,1926,2971,149451,164053,22.9,53702,111817,10909,10397,8923,9467,9031,9378,8593,8233,7787,13573,16557,19195,11270,6086,5561,5150,14270,27065,46428,13.7,432552,-22914,1463.1,210008,222544,242268,113887,2038,16683,0.677,0.271,0.407,0.379,0.121
"Lafayette, LA",210954,33.2,54263,89423,22292,3415,204963,106,4680,689,94429,12,11,533,284,1052,245,97,558,448,1204,71,1002,19654,112610,5.7,1701,13,2021,6182,708,46278,29653,784,1512,66985,71256,25,8597,55556,7626,5095,4763,4564,4632,4825,4051,4034,3633,6415,7587,8788,5841,2844,3321,3079,13856,9448,47901,13.7,221578,31075,824.6,108156,113422,148972,57073,746,3331,0.355,0.468,0.321,0.129,0.051
"Lincoln, LA",43286,27.8,9605,22186,5206,3187,42801,20,836,29,5929,20,10,73,28,175,26,13,91,52,84,8,116,0,19657,8.3,217,1,491,1150,70,36574,6703,255,430,10530,11632,29.2,1189,10475,3118,1649,1059,819,837,966,606,558,906,1096,1102,1143,840,569,219,301,13342,2449,35111,26.1,46735,4226,99.1,22820,23915,25313,18925,123,790,0.448,0.304,0.131,0.074,0.753
"Livingston, LA",123326,34.4,35330,48138,12239,4332,116476,25,808,812,114365,11,9,291,60,277,51,11,119,57,125,9,141,2173,59150,7.2,256,5,1078,2174,246,27988,24131,221,403,40300,40889,23.3,3801,34497,2630,2126,2169,1759,2380,2298,2079,1895,1626,4234,4892,5524,3422,1671,1149,620,14454,5312,51946,12,128026,36212,197.5,63372,64654,115362,6505,526,628,0.429,0.069,0.035,0.454,0.387
"Madison, LA",11385,34.6,3022,4544,1359,1607,11790,5,138,14,1502,5,2,10,7,39,15,4,14,5,9,1,37,1165,4628,10.6,140,0,147,252,20,29552,2058,0,10,4074,4396,22.6,188,2778,925,314,434,388,330,291,129,155,224,306,330,249,100,56,76,33,10250,669,24485,37.1,12093,-1635,19.4,5986,6107,4396,7381,24,27,0.086,0.066,0.823,0.112,0.478
"Morehouse, LA",28223,39.1,6918,9009,4329,1624,28761,11,264,21,3100,9,10,29,13,96,13,8,48,25,21,2,81,0,11453,14.2,147,3,513,1103,59,32475,4746,9,100,9787,11088,21.4,255,7563,2062,1125,605,860,480,801,515,621,544,680,957,787,239,195,195,50,12840,2178,28909,25.9,27979,-3042,35.2,13397,14582,14251,13133,36,102,0.041,0.788,0.155,0.385,0.378
"Natchitoches, LA",39255,33.3,9600,15166,5055,1653,38976,19,580,54,9623,18,5,65,16,147,30,20,68,42,61,4,98,1218,17368,8.1,334,1,599,990,34,37474,7098,131,218,11757,12898,26.3,735,9834,3021,1544,1143,1076,855,872,589,629,534,996,1099,1170,643,307,209,183,11700,3451,31554,26.9,39566,486,31.6,18861,20705,21109,16362,376,134,0.681,0.226,0.314,0.259,0.21
"Orleans, LA",354850,34.6,73215,142784,41687,0,328669,95,12189,1080,153978,5,26,387,143,1252,209,159,471,351,1380,179,830,177441,148632,8.8,2893,179,4645,7346,3217,59006,35101,2015,2875,108447,122668,21.7,18051,76643,15226,10316,9245,7562,7230,6101,5298,4995,4849,7509,8609,9100,5862,3707,3312,5014,12721,21051,35243,23.9,343829,-140845,2029.4,166248,177581,104770,206871,1047,9970,0.241,0.395,0.39,0.112,0.06
"Plaquemines, LA",20942,36.3,6329,8060,2307,1261,22655,5,398,72,5197,7,8,66,35,65,98,3,20,40,51,5,21,808,8058,6.6,55,0,44,327,19,60662,4472,26,67,7783,7782,25.1,1067,6075,440,357,480,420,449,305,509,375,319,664,874,875,573,324,383,123,14902,1125,50454,12.2,23042,-3715,29.5,11558,11484,15617,4715,371,731,0.537,0.282,0.097,0.065,0.716
"Pointe Coupee, LA",22447,41.4,5475,6912,3473,1972,22326,10,377,45,7379,6,8,43,9,86,20,3,27,12,31,4,36,0,9597,8.5,56,3,84,203,0,32097,2634,0,23,8128,8510,22.1,492,6269,1163,566,616,858,598,418,400,418,318,663,791,878,491,151,154,278,12070,1326,38944,18.5,22802,39,40.9,11061,11741,13748,8284,18,57,0.378,0.114,0.037,0.767,0.161
"Rapides, LA",133937,36.9,34014,44889,18460,2507,132128,62,1915,397,55649,26,20,237,76,580,93,46,272,142,279,34,519,3578,60592,7,1016,11,1486,4137,370,40000,23621,194,462,44507,48636,22.1,3418,34436,4719,4203,3761,3430,2972,2973,2980,2337,1887,3836,4448,5286,2590,1766,1272,968,12658,7253,38872,15.5,131613,5276,99.9,63481,68132,81623,42113,1035,1559,0.102,0.056,0.713,0.219,0.491
"Red River, LA",9003,38.8,2313,2926,1305,1676,9117,3,215,0,0,6,3,10,5,26,7,3,9,2,7,3,14,0,3700,8.8,43,0,37,249,15,35345,1512,20,51,2980,3189,27.2,101,2454,440,431,217,225,174,268,143,107,78,241,197,428,141,23,36,60,11409,604,30285,24.4,9091,-531,23.4,4350,4741,5305,3595,33,12,0.026,0.753,0.166,0.47,0.394
"Richland, LA",20422,37.6,5285,6903,2958,1603,20415,11,297,120,19329,6,8,30,12,66,14,6,29,21,34,2,70,107,9217,10.1,9,0,34,153,16,29794,3932,15,33,6839,7849,23,332,5418,1016,659,567,628,553,359,574,457,366,617,554,638,302,156,111,147,12353,1366,31557,23.1,20725,-256,37.1,9984,10741,12714,7454,64,55,0.761,0.148,0.426,0.423,0.073
"Sabine, LA",23733,40.7,5922,7474,3903,2965,23629,16,427,0,0,40,3,46,17,75,23,7,35,15,42,0,39,111,9583,6.9,40,1,103,227,26,30437,4253,46,77,8284,8723,27.5,820,6756,1418,1087,814,551,634,545,460,571,540,678,799,883,557,176,183,132,13624,2094,34683,19,24233,774,28,12009,12224,16776,4026,2082,56,0.333,0.481,0.352,0.086,0.049
"Tensas, LA",5609,42.5,1329,1423,841,1613,5798,4,119,7,813,5,3,5,4,18,5,1,6,0,3,1,11,242,1999,15.1,0,0,0,0,0,29862,745,0,24,2121,2153,26.1,65,1390,490,213,181,179,115,241,128,93,73,260,166,106,71,58,11,14,10051,504,24456,35.6,5252,-1366,8.7,2493,2759,2178,2967,6,9,0.425,0.311,0.132,0.068,0.828
"Terrebonne, LA",109291,35,29123,41181,12535,1189,108277,44,1821,161,46609,16,5,261,133,482,169,38,197,158,281,16,269,6077,54770,5.5,645,5,803,3284,328,48203,19004,186,368,36934,38489,21.7,4421,29001,3063,2869,2661,1837,2349,1853,2149,1904,1808,3180,3915,4857,2357,1720,1325,855,14047,8921,47565,15.7,111860,7357,90.8,55568,56292,76789,21139,6347,1140,0.308,0.108,0.055,0.667,0.258
"Union, LA",22584,41,5228,7229,3812,2945,22712,6,275,18,2931,21,7,43,14,68,12,2,21,6,17,3,33,122,10082,8.6,91,0,64,182,4,30862,2826,117,51,7958,8659,25.3,943,6403,1302,760,563,603,585,501,375,364,525,506,837,816,609,159,138,142,13002,1033,35269,20.8,22721,-82,25.9,11214,11507,15398,6182,58,32,0.065,0.036,0.687,0.181,0.471
"Vermilion, LA",56141,36.4,15477,19821,7275,2000,55612,27,865,131,21840,9,6,95,46,188,71,14,74,36,110,7,108,1069,24373,7.1,299,3,61,289,1,33851,8937,47,118,19123,21048,24.9,1381,15469,2275,1891,1482,1311,1194,1345,828,1117,838,1534,2294,2276,1302,581,499,326,12923,4015,38872,18.9,57999,4192,49.4,28214,29785,46305,8286,209,1160,0.043,0.54,0.349,0.433,0.416
"Vernon, LA",46616,29.6,14512,22496,4897,3116,47475,11,283,14,1175,21,9,55,13,152,24,11,50,30,59,2,69,0,21090,6.9,239,2,109,772,24,51845,9603,141,178,17090,16032,30,3775,13714,1731,1112,1192,1183,1324,1523,1222,1308,801,1707,1796,1920,941,417,266,147,12174,2813,42322,16.2,52334,-197,39.4,26784,25550,37794,7443,738,919,0.495,0.358,0.494,0.359,0.075
"Washington, LA",45669,38.7,11863,15267,6520,3295,44844,16,595,68,7979,2,4,54,31,149,24,13,54,16,45,3,88,759,15773,9.8,336,12,532,1101,106,29069,7599,141,240,15636,16447,22.9,887,12296,2722,1759,1417,1453,1138,882,831,979,726,1310,1245,1316,616,332,163,235,12675,5192,29928,26.6,47168,3242,70.4,23360,23808,31019,14625,133,110,0.214,0.459,0.395,0.072,0.04
"West Baton Rouge, LA",22638,35.8,5927,8772,2443,2996,22323,8,254,157,25323,1,3,74,38,80,46,4,18,9,26,4,25,0,10734,8.2,105,1,98,604,53,44912,3789,134,176,7656,7927,22.2,544,6255,859,502,547,475,506,452,573,337,290,778,1033,1067,724,213,216,126,11476,1477,45167,14.4,23788,2187,123.6,11698,12090,13931,8972,30,79,0.45,0.374,0.105,0.035,0.734
"West Carroll, LA",11329,39.4,2858,3700,1900,1838,11520,6,135,1,140,5,7,13,3,28,11,3,16,7,11,2,15,0,4402,16.1,28,3,72,176,16,27187,2257,3,9,4820,4169,25.7,299,3157,578,431,316,317,277,198,240,287,160,416,395,304,138,48,49,55,12053,548,38038,19.9,11604,-710,32.3,5818,5786,9337,1822,52,27,0.4,0.082,0.035,0.49,0.315
"West Feliciana, LA",15055,41.9,2718,5968,1508,2410,15134,3,127,38,12162,1,3,17,8,33,4,4,8,7,15,0,20,437,4747,8.3,51,0,30,81,16,48283,2309,24,50,7685,3596,27.1,251,2863,507,299,202,248,240,147,391,172,177,245,498,520,214,210,157,70,13398,524,49936,21.6,15625,514,38.8,10251,5374,8002,7263,20,31,0.128,0.069,0.801,0.147,0.429
"Winn, LA",15331,39.5,3442,5366,2222,2162,15531,4,145,0,0,33,5,20,20,51,15,3,24,14,14,1,42,0,6660,8.2,71,1,59,177,14,31803,2669,35,37,6152,5569,24,240,3759,874,613,480,444,453,463,398,194,145,459,401,471,172,139,72,26,12640,1264,32505,26.8,15313,-1581,16.1,8031,7282,10108,4702,100,39,0.036,0.635,0.251,0.556,0.444
