"Buchanan, IA",0.005125,0.408978,0.004937,0.003792,0.008743,0.063558,0.005328,0.012082,0.001468,0.001662,0.001998,0.021505,0.003891,0.013784,0.010432,0.006592,0.010534,0.007175,0.005601,0.002296,0.001937,0.003055,0.004324,0.00102,0.005443,0.159204,0.000468,0.005222,0.001911,0.001743,0.000628,0.370906,0.003899,0.00384,0.004535,0.005587,0.005623,0.107226,0.000143,0.005717,0.004663,0.006745,0.005604,0.004842,0.00853,0.005131,0.007808,0.005914,0.007425,0.007184,0.009541,0.00733,0.005806,0.003593,0.00203,0.002079,0.871173,0.004524,0.317931,0.166667,0.005101,0.257859,0.004579,0.005083,0.00512,0.01503,0.000086,0.000621,0.000356,0.01828,0.007
"Buena Vista, IA",0.004804,0.361596,0.004397,0.00408,0.007897,0.064553,0.004986,0.017658,0.002676,0.000798,0.000701,0.032258,0.019455,0.008573,0.007203,0.008219,0.010183,0.006523,0.009727,0.004802,0.003067,0.005092,0.005044,0.000629,0.005373,0.089552,0.001376,0,0.002797,0.002868,0.000897,0.389779,0.005344,0.003209,0.004739,0.004909,0.004999,0.235431,0.002754,0.005074,0.005524,0.006855,0.0052,0.005137,0.00583,0.010435,0.006613,0.008369,0.006691,0.007678,0.006353,0.004839,0.002803,0.002433,0.001542,0.002285,0.803519,0.004223,0.240292,0.262222,0.004931,0.257842,0.004391,0.004955,0.004906,0.010148,0.000696,0.00099,0.004509,0.329032,0.249
"Buena Vista, IA",0.004804,0.361596,0.004397,0.00408,0.007897,0.064553,0.004986,0.017658,0.002676,0.000798,0.000701,0.032258,0.019455,0.008573,0.007203,0.008219,0.010183,0.006523,0.009727,0.004802,0.003067,0.005092,0.005044,0.000629,0.005373,0.089552,0.001376,0,0.002797,0.002868,0.000897,0.389779,0.005344,0.003209,0.004739,0.004909,0.004999,0.235431,0.002754,0.005074,0.005524,0.006855,0.0052,0.005137,0.00583,0.010435,0.006613,0.008369,0.006691,0.007678,0.006353,0.004839,0.002803,0.002433,0.001542,0.002285,0.803519,0.004223,0.240292,0.262222,0.004931,0.257842,0.004391,0.004955,0.004906,0.010148,0.000696,0.00099,0.004509,0.021505,0.018
"Buena Vista, IA",0.004804,0.361596,0.004397,0.00408,0.007897,0.064553,0.004986,0.017658,0.002676,0.000798,0.000701,0.032258,0.019455,0.008573,0.007203,0.008219,0.010183,0.006523,0.009727,0.004802,0.003067,0.005092,0.005044,0.000629,0.005373,0.089552,0.001376,0,0.002797,0.002868,0.000897,0.389779,0.005344,0.003209,0.004739,0.004909,0.004999,0.235431,0.002754,0.005074,0.005524,0.006855,0.0052,0.005137,0.00583,0.010435,0.006613,0.008369,0.006691,0.007678,0.006353,0.004839,0.002803,0.002433,0.001542,0.002285,0.803519,0.004223,0.240292,0.262222,0.004931,0.257842,0.004391,0.004955,0.004906,0.010148,0.000696,0.00099,0.004509,0,0.365
"Butler, IA",0.003512,0.528678,0.003044,0.002487,0.007694,0.059191,0.003709,0.010223,0.001468,0.001928,0.002653,0.043011,0.007782,0.005883,0.004968,0.005371,0.008778,0.003914,0.003537,0.001044,0.001614,0.001018,0.002471,0.000361,0.004207,0.134328,0.000117,0,0.000233,0.000136,0.000045,0.338903,0.002554,0.002209,0.001593,0.00412,0.004188,0.151515,0.000077,0.00436,0.003592,0.006014,0.004613,0.005443,0.005427,0.005051,0.003991,0.005839,0.005001,0.005918,0.006188,0.004995,0.003504,0.001499,0.001936,0.00143,0.812507,0.003322,0.310889,0.153333,0.003613,0.257534,0.00319,0.003579,0.003647,0.010738,0.000034,0.000408,0.000138,0.024731,0.02
"Butler, IA",0.003512,0.528678,0.003044,0.002487,0.007694,0.059191,0.003709,0.010223,0.001468,0.001928,0.002653,0.043011,0.007782,0.005883,0.004968,0.005371,0.008778,0.003914,0.003537,0.001044,0.001614,0.001018,0.002471,0.000361,0.004207,0.134328,0.000117,0,0.000233,0.000136,0.000045,0.338903,0.002554,0.002209,0.001593,0.00412,0.004188,0.151515,0.000077,0.00436,0.003592,0.006014,0.004613,0.005443,0.005427,0.005051,0.003991,0.005839,0.005001,0.005918,0.006188,0.004995,0.003504,0.001499,0.001936,0.00143,0.812507,0.003322,0.310889,0.153333,0.003613,0.257534,0.00319,0.003579,0.003647,0.010738,0.000034,0.000408,0.000138,0,0
"Calhoun, IA",0.002365,0.628429,0.00178,0.001461,0.00601,0.064249,0.002528,0.009294,0.001024,0.000532,0.000854,0,0.011673,0.004539,0.003229,0.003906,0.008427,0.000652,0.003979,0.000835,0.00113,0,0.003088,0.000227,0.002546,0.104478,0.000176,0,0.000862,0.000726,0.000269,0.367813,0.002672,0.000421,0.000204,0.002882,0.002858,0.153846,0.000051,0.002794,0.002184,0.006952,0.004222,0.003616,0.003454,0.003865,0.003671,0.004402,0.002936,0.003143,0.00318,0.003418,0.001642,0.001805,0.000598,0.001253,0.757327,0.002482,0.250759,0.173333,0.002343,0.256454,0.002114,0.002283,0.002402,0.006973,0.000028,0.000369,0.000083,0.03871,0.034
"Calhoun, IA",0.002365,0.628429,0.00178,0.001461,0.00601,0.064249,0.002528,0.009294,0.001024,0.000532,0.000854,0,0.011673,0.004539,0.003229,0.003906,0.008427,0.000652,0.003979,0.000835,0.00113,0,0.003088,0.000227,0.002546,0.104478,0.000176,0,0.000862,0.000726,0.000269,0.367813,0.002672,0.000421,0.000204,0.002882,0.002858,0.153846,0.000051,0.002794,0.002184,0.006952,0.004222,0.003616,0.003454,0.003865,0.003671,0.004402,0.002936,0.003143,0.00318,0.003418,0.001642,0.001805,0.000598,0.001253,0.757327,0.002482,0.250759,0.173333,0.002343,0.256454,0.002114,0.002283,0.002402,0.006973,0.000028,0.000369,0.000083,0.537634,0
"Carroll, IA",0.005067,0.491272,0.004502,0.003561,0.011043,0.062057,0.00529,0.020446,0.002835,0.001928,0.002807,0.021505,0.015564,0.020844,0.009687,0.012858,0.017907,0.011742,0.011496,0.004593,0.0046,0.007128,0.010706,0.000985,0.006076,0.049751,0.000322,0,0.000583,0.001425,0.000404,0.373229,0.0043,0.001631,0.001185,0.005566,0.00602,0.088578,0.000197,0.005648,0.00753,0.008331,0.005499,0.00548,0.007518,0.007876,0.006526,0.006153,0.005974,0.006798,0.008293,0.007018,0.005926,0.002933,0.003258,0.002388,0.776119,0.004285,0.264293,0.142222,0.005066,0.257355,0.004566,0.004955,0.005177,0.014863,0.000107,0.000485,0.000364,0.062366,0.043
"Carroll, IA",0.005067,0.491272,0.004502,0.003561,0.011043,0.062057,0.00529,0.020446,0.002835,0.001928,0.002807,0.021505,0.015564,0.020844,0.009687,0.012858,0.017907,0.011742,0.011496,0.004593,0.0046,0.007128,0.010706,0.000985,0.006076,0.049751,0.000322,0,0.000583,0.001425,0.000404,0.373229,0.0043,0.001631,0.001185,0.005566,0.00602,0.088578,0.000197,0.005648,0.00753,0.008331,0.005499,0.00548,0.007518,0.007876,0.006526,0.006153,0.005974,0.006798,0.008293,0.007018,0.005926,0.002933,0.003258,0.002388,0.776119,0.004285,0.264293,0.142222,0.005066,0.257355,0.004566,0.004955,0.005177,0.014863,0.000107,0.000485,0.000364,0.677419,0.37
"Cass, IA",0.003369,0.561097,0.00277,0.002251,0.008058,0.051757,0.003523,0.009294,0.00245,0.000731,0.00143,0.021505,0,0.008741,0.00621,0.006266,0.011236,0.009785,0.005748,0.002923,0.002744,0.003055,0.004221,0.001228,0.003745,0.154229,0.000468,0,0.001305,0.001452,0.000404,0.345734,0.003525,0.001473,0.000695,0.003916,0.004066,0.083916,0.000149,0.003915,0.0046,0.007269,0.005773,0.004842,0.004726,0.006583,0.004953,0.007696,0.004916,0.005307,0.005026,0.003165,0.003604,0.000918,0.001416,0.001238,0.779115,0.00595,0.202424,0.215556,0.00339,0.257223,0.003078,0.003324,0.003455,0.00996,0.000045,0.000544,0.000119,0.165591,0.037
"Cass, IA",0.003369,0.561097,0.00277,0.002251,0.008058,0.051757,0.003523,0.009294,0.00245,0.000731,0.00143,0.021505,0,0.008741,0.00621,0.006266,0.011236,0.009785,0.005748,0.002923,0.002744,0.003055,0.004221,0.001228,0.003745,0.154229,0.000468,0,0.001305,0.001452,0.000404,0.345734,0.003525,0.001473,0.000695,0.003916,0.004066,0.083916,0.000149,0.003915,0.0046,0.007269,0.005773,0.004842,0.004726,0.006583,0.004953,0.007696,0.004916,0.005307,0.005026,0.003165,0.003604,0.000918,0.001416,0.001238,0.779115,0.00595,0.202424,0.215556,0.00339,0.257223,0.003078,0.003324,0.003455,0.00996,0.000045,0.000544,0.000119,0.010753,0.6
"Cedar, IA",0.004412,0.493766,0.003945,0.003216,0.008091,0.062007,0.00458,0.011152,0.001254,0.002128,0.003432,0.021505,0.007782,0.012439,0.007203,0.005452,0.010885,0.003914,0.003685,0.002923,0.00226,0.001018,0.005559,0.000608,0.005633,0.104478,0.000468,0,0.000443,0.00059,0.000179,0.313154,0.004648,0.00363,0.006006,0.004948,0.005088,0.09324,0.000168,0.00523,0.003256,0.003848,0.006555,0.004021,0.005778,0.005424,0.005157,0.009103,0.006298,0.007794,0.007177,0.007252,0.005896,0.004512,0.002109,0.000663,0.826288,0.002774,0.334651,0.1,0.0045,0.258338,0.003978,0.004469,0.004531,0.013217,0.000067,0.000563,0.000336,0.24086,0.093
"Cedar, IA",0.004412,0.493766,0.003945,0.003216,0.008091,0.062007,0.00458,0.011152,0.001254,0.002128,0.003432,0.021505,0.007782,0.012439,0.007203,0.005452,0.010885,0.003914,0.003685,0.002923,0.00226,0.001018,0.005559,0.000608,0.005633,0.104478,0.000468,0,0.000443,0.00059,0.000179,0.313154,0.004648,0.00363,0.006006,0.004948,0.005088,0.09324,0.000168,0.00523,0.003256,0.003848,0.006555,0.004021,0.005778,0.005424,0.005157,0.009103,0.006298,0.007794,0.007177,0.007252,0.005896,0.004512,0.002109,0.000663,0.826288,0.002774,0.334651,0.1,0.0045,0.258338,0.003978,0.004469,0.004531,0.013217,0.000067,0.000563,0.000336,0.008602,0.006
"Cerro Gordo, IA",0.010701,0.516209,0.008261,0.008085,0.021527,0.06049,0.011215,0.025093,0.004156,0.003391,0.005037,0.075269,0.007782,0.020171,0.013413,0.019613,0.023174,0.020222,0.014738,0.012944,0.007506,0.017312,0.014206,0.003081,0.012475,0.18408,0.0012,0.002611,0.004172,0.007152,0.002018,0.408483,0.00854,0.005945,0.002124,0.011539,0.013078,0.058275,0.001011,0.011932,0.010828,0.023075,0.015417,0.015606,0.01523,0.016738,0.015572,0.016454,0.017239,0.017079,0.016483,0.01464,0.011822,0.0068,0.005918,0.00572,0.822693,0.011807,0.247097,0.16,0.010769,0.255542,0.009708,0.010551,0.010984,0.030243,0.000745,0.001767,0.00149,0.276344,0.192
"Cerro Gordo, IA",0.010701,0.516209,0.008261,0.008085,0.021527,0.06049,0.011215,0.025093,0.004156,0.003391,0.005037,0.075269,0.007782,0.020171,0.013413,0.019613,0.023174,0.020222,0.014738,0.012944,0.007506,0.017312,0.014206,0.003081,0.012475,0.18408,0.0012,0.002611,0.004172,0.007152,0.002018,0.408483,0.00854,0.005945,0.002124,0.011539,0.013078,0.058275,0.001011,0.011932,0.010828,0.023075,0.015417,0.015606,0.01523,0.016738,0.015572,0.016454,0.017239,0.017079,0.016483,0.01464,0.011822,0.0068,0.005918,0.00572,0.822693,0.011807,0.247097,0.16,0.010769,0.255542,0.009708,0.010551,0.010984,0.030243,0.000745,0.001767,0.00149,0.01828,0.012
"Cherokee, IA",0.002791,0.608479,0.002218,0.001886,0.006978,0.063996,0.002967,0.011152,0.001376,0.000798,0.001005,0.021505,0.011673,0.00622,0.005464,0.005697,0.007374,0.005871,0.003979,0.001461,0.001211,0.004073,0.003912,0.000313,0.003341,0.074627,0.000029,0,0.000396,0.000871,0.000224,0.398672,0.002444,0.001526,0.001716,0.003273,0.003455,0.104895,0.000162,0.003407,0.001995,0.004869,0.005069,0.006485,0.00435,0.004291,0.003758,0.005734,0.004284,0.00502,0.004476,0.00445,0.002292,0.001418,0.001936,0.000811,0.826779,0.001441,0.246881,0.14,0.00293,0.256971,0.002602,0.0029,0.00296,0.008516,0.000085,0.000621,0.000245,0.31828,0.29
"Cherokee, IA",0.002791,0.608479,0.002218,0.001886,0.006978,0.063996,0.002967,0.011152,0.001376,0.000798,0.001005,0.021505,0.011673,0.00622,0.005464,0.005697,0.007374,0.005871,0.003979,0.001461,0.001211,0.004073,0.003912,0.000313,0.003341,0.074627,0.000029,0,0.000396,0.000871,0.000224,0.398672,0.002444,0.001526,0.001716,0.003273,0.003455,0.104895,0.000162,0.003407,0.001995,0.004869,0.005069,0.006485,0.00435,0.004291,0.003758,0.005734,0.004284,0.00502,0.004476,0.00445,0.002292,0.001418,0.001936,0.000811,0.826779,0.001441,0.246881,0.14,0.00293,0.256971,0.002602,0.0029,0.00296,0.008516,0.000085,0.000621,0.000245,0.013978,0.006
"Cherokee, IA",0.002791,0.608479,0.002218,0.001886,0.006978,0.063996,0.002967,0.011152,0.001376,0.000798,0.001005,0.021505,0.011673,0.00622,0.005464,0.005697,0.007374,0.005871,0.003979,0.001461,0.001211,0.004073,0.003912,0.000313,0.003341,0.074627,0.000029,0,0.000396,0.000871,0.000224,0.398672,0.002444,0.001526,0.001716,0.003273,0.003455,0.104895,0.000162,0.003407,0.001995,0.004869,0.005069,0.006485,0.00435,0.004291,0.003758,0.005734,0.004284,0.00502,0.004476,0.00445,0.002292,0.001418,0.001936,0.000811,0.826779,0.001441,0.246881,0.14,0.00293,0.256971,0.002602,0.0029,0.00296,0.008516,0.000085,0.000621,0.000245,0,0.276
"Chickasaw, IA",0.002941,0.526185,0.002636,0.002017,0.005921,0.06108,0.003089,0.010223,0.001693,0.000465,0.000817,0.010753,0,0.010422,0.007452,0.003988,0.009831,0.002609,0.004127,0.000835,0.001614,0,0.003809,0.000812,0.003296,0.20398,0.000176,0.002611,0.00014,0.000136,0.000045,0.362591,0.002973,0.001157,0.00237,0.003504,0.003451,0.130536,0.000159,0.003515,0.002458,0.004041,0.004913,0.005075,0.00618,0.004131,0.005885,0.003997,0.004865,0.004499,0.004641,0.003879,0.002372,0.000967,0.00085,0.00087,0.770291,0.001742,0.241653,0.131111,0.00302,0.2573,0.003078,0.003048,0.002992,0.008883,0.000053,0.000194,0.000158,0.019355,0.01
"Chickasaw, IA",0.002941,0.526185,0.002636,0.002017,0.005921,0.06108,0.003089,0.010223,0.001693,0.000465,0.000817,0.010753,0,0.010422,0.007452,0.003988,0.009831,0.002609,0.004127,0.000835,0.001614,0,0.003809,0.000812,0.003296,0.20398,0.000176,0.002611,0.00014,0.000136,0.000045,0.362591,0.002973,0.001157,0.00237,0.003504,0.003451,0.130536,0.000159,0.003515,0.002458,0.004041,0.004913,0.005075,0.00618,0.004131,0.005885,0.003997,0.004865,0.004499,0.004641,0.003879,0.002372,0.000967,0.00085,0.00087,0.770291,0.001742,0.241653,0.131111,0.00302,0.2573,0.003078,0.003048,0.002992,0.008883,0.000053,0.000194,0.000158,0.010753,0
"Clarke, IA",0.002221,0.438903,0.002036,0.001685,0.004218,0.038995,0.002299,0.005576,0.00087,0.00399,0.002306,0,0.003891,0.002017,0.002981,0.003499,0.002107,0.000652,0.002063,0.00167,0.00113,0,0.002985,0,0.002383,0.228856,0.000351,0,0.000746,0.001307,0.000448,0.352645,0.002351,0.00021,0.000817,0.002493,0.002626,0.100233,0.000552,0.002471,0.002069,0.00349,0.003988,0.002599,0.003064,0.001586,0.003146,0.004117,0.003397,0.004292,0.003118,0.002627,0.001602,0.000822,0.002439,0.000354,0.740821,0.001618,0.224307,0.191111,0.002249,0.258168,0.002677,0.002248,0.00225,0.006037,0.00005,0.000563,0.000146,0.023656,0.016
"Clarke, IA",0.002221,0.438903,0.002036,0.001685,0.004218,0.038995,0.002299,0.005576,0.00087,0.00399,0.002306,0,0.003891,0.002017,0.002981,0.003499,0.002107,0.000652,0.002063,0.00167,0.00113,0,0.002985,0,0.002383,0.228856,0.000351,0,0.000746,0.001307,0.000448,0.352645,0.002351,0.00021,0.000817,0.002493,0.002626,0.100233,0.000552,0.002471,0.002069,0.00349,0.003988,0.002599,0.003064,0.001586,0.003146,0.004117,0.003397,0.004292,0.003118,0.002627,0.001602,0.000822,0.002439,0.000354,0.740821,0.001618,0.224307,0.191111,0.002249,0.258168,0.002677,0.002248,0.00225,0.006037,0.00005,0.000563,0.000146,0.451613,0
"Clay, IA",0.004071,0.496259,0.003329,0.002979,0.008757,0.06086,0.004245,0.011152,0.002517,0.001064,0.001864,0.010753,0.011673,0.010926,0.007948,0.009277,0.01264,0.010437,0.004569,0.004802,0.003148,0.005092,0.005662,0.002331,0.004758,0.129353,0.000059,0,0.003869,0.002414,0.000179,0.402875,0.003362,0.000263,0.001716,0.004561,0.004732,0.11655,0.000283,0.004637,0.00418,0.007283,0.005656,0.006154,0.006946,0.005344,0.006715,0.009492,0.008398,0.005433,0.008151,0.004502,0.003764,0.002208,0.002361,0.000826,0.766696,0.00373,0.244937,0.124444,0.004053,0.257248,0.003665,0.003988,0.004117,0.011695,0.000089,0.000738,0.000391,0.032258,0.027
"Clay, IA",0.004071,0.496259,0.003329,0.002979,0.008757,0.06086,0.004245,0.011152,0.002517,0.001064,0.001864,0.010753,0.011673,0.010926,0.007948,0.009277,0.01264,0.010437,0.004569,0.004802,0.003148,0.005092,0.005662,0.002331,0.004758,0.129353,0.000059,0,0.003869,0.002414,0.000179,0.402875,0.003362,0.000263,0.001716,0.004561,0.004732,0.11655,0.000283,0.004637,0.00418,0.007283,0.005656,0.006154,0.006946,0.005344,0.006715,0.009492,0.008398,0.005433,0.008151,0.004502,0.003764,0.002208,0.002361,0.000826,0.766696,0.00373,0.244937,0.124444,0.004053,0.257248,0.003665,0.003988,0.004117,0.011695,0.000089,0.000738,0.000391,0.544086,0.494
"Clayton, IA",0.004279,0.558603,0.003655,0.002901,0.009398,0.052397,0.004498,0.013941,0.002521,0.001396,0.001923,0.053763,0,0.010254,0.007452,0.006673,0.011938,0.005871,0.005306,0.001253,0.002341,0.002037,0.005559,0.000749,0.004922,0.218905,0.00038,0,0.000466,0.000191,0.000179,0.335085,0.002934,0.000947,0.001593,0.004971,0.005063,0.137529,0.000181,0.005067,0.005241,0.005724,0.006998,0.007429,0.006713,0.006343,0.005608,0.004611,0.008039,0.007893,0.007499,0.006052,0.003493,0.001724,0.001306,0.001297,0.741911,0.003638,0.23514,0.175556,0.00441,0.257415,0.002902,0.004434,0.004386,0.012969,0.000079,0.000388,0.000166,0.084946,0.034
"Clayton, IA",0.004279,0.558603,0.003655,0.002901,0.009398,0.052397,0.004498,0.013941,0.002521,0.001396,0.001923,0.053763,0,0.010254,0.007452,0.006673,0.011938,0.005871,0.005306,0.001253,0.002341,0.002037,0.005559,0.000749,0.004922,0.218905,0.00038,0,0.000466,0.000191,0.000179,0.335085,0.002934,0.000947,0.001593,0.004971,0.005063,0.137529,0.000181,0.005067,0.005241,0.005724,0.006998,0.007429,0.006713,0.006343,0.005608,0.004611,0.008039,0.007893,0.007499,0.006052,0.003493,0.001724,0.001306,0.001297,0.741911,0.003638,0.23514,0.175556,0.00441,0.257415,0.002902,0.004434,0.004386,0.012969,0.000079,0.000388,0.000166,0.006452,0.51
"Clinton, IA",0.012009,0.468828,0.01009,0.009108,0.022495,0.057421,0.012545,0.024164,0.003726,0.00532,0.006826,0.043011,0.027237,0.019331,0.01391,0.015869,0.025983,0.012394,0.012528,0.008142,0.004762,0.00611,0.014103,0.011167,0.013827,0.179104,0.006176,0.002611,0.008834,0.008232,0.004349,0.411122,0.011333,0.002157,0.012134,0.012991,0.013838,0.04662,0.000741,0.013359,0.012372,0.019117,0.017202,0.014883,0.016178,0.016725,0.01834,0.023132,0.01898,0.016262,0.019145,0.017086,0.012943,0.006784,0.00491,0.003627,0.842848,0.014496,0.274381,0.188889,0.011982,0.256896,0.008832,0.011838,0.012124,0.033636,0.001665,0.002349,0.001107,0.213978,0.069
"Clinton, IA",0.012009,0.468828,0.01009,0.009108,0.022495,0.057421,0.012545,0.024164,0.003726,0.00532,0.006826,0.043011,0.027237,0.019331,0.01391,0.015869,0.025983,0.012394,0.012528,0.008142,0.004762,0.00611,0.014103,0.011167,0.013827,0.179104,0.006176,0.002611,0.008834,0.008232,0.004349,0.411122,0.011333,0.002157,0.012134,0.012991,0.013838,0.04662,0.000741,0.013359,0.012372,0.019117,0.017202,0.014883,0.016178,0.016725,0.01834,0.023132,0.01898,0.016262,0.019145,0.017086,0.012943,0.006784,0.00491,0.003627,0.842848,0.014496,0.274381,0.188889,0.011982,0.256896,0.008832,0.011838,0.012124,0.033636,0.001665,0.002349,0.001107,0.007527,0.003
"Crawford, IA",0.004021,0.394015,0.003927,0.00316,0.007486,0.052515,0.004194,0.012082,0.001702,0.00133,0.001688,0.032258,0.007782,0.009245,0.004968,0.006266,0.017556,0.005219,0.005601,0.002296,0.001614,0.00611,0.004015,0.000515,0.004708,0.059701,0.000322,0.002611,0.00021,0.000563,0.000224,0.387661,0.004436,0.000158,0.002329,0.004431,0.004368,0.18648,0.002469,0.004398,0.005377,0.004496,0.003883,0.007405,0.00596,0.005011,0.005565,0.007666,0.005855,0.006726,0.005693,0.004904,0.002432,0.001611,0.00096,0.001238,0.769801,0.004932,0.230053,0.197778,0.004157,0.258169,0.002977,0.00424,0.004075,0.009248,0.000268,0.001146,0.000411,0.329032,0.163
"Crawford, IA",0.004021,0.394015,0.003927,0.00316,0.007486,0.052515,0.004194,0.012082,0.001702,0.00133,0.001688,0.032258,0.007782,0.009245,0.004968,0.006266,0.017556,0.005219,0.005601,0.002296,0.001614,0.00611,0.004015,0.000515,0.004708,0.059701,0.000322,0.002611,0.00021,0.000563,0.000224,0.387661,0.004436,0.000158,0.002329,0.004431,0.004368,0.18648,0.002469,0.004398,0.005377,0.004496,0.003883,0.007405,0.00596,0.005011,0.005565,0.007666,0.005855,0.006726,0.005693,0.004904,0.002432,0.001611,0.00096,0.001238,0.769801,0.004932,0.230053,0.197778,0.004157,0.258169,0.002977,0.00424,0.004075,0.009248,0.000268,0.001146,0.000411,0.011828,0.01
"Dallas, IA",0.015207,0.291771,0.016738,0.01497,0.013899,0.056359,0.014588,0.02881,0.003412,0.017621,0.029643,0.064516,0.003891,0.031098,0.008942,0.021729,0.016503,0.015656,0.022845,0.009395,0.011219,0.01833,0.016162,0.00729,0.017248,0.094527,0.002078,0,0.004872,0.005836,0.002062,0.490682,0.017524,0.014414,0.01242,0.015098,0.015416,0.081585,0.002426,0.017926,0.007593,0.010551,0.008953,0.009403,0.013464,0.01314,0.015295,0.010929,0.015379,0.015248,0.01887,0.020277,0.024945,0.019595,0.021561,0.016261,0.865726,0.007861,0.542616,0.057778,0.01614,0.285228,0.014049,0.015855,0.016423,0.043398,0.001184,0.002466,0.006568,0.364516,0.232
"Dallas, IA",0.015207,0.291771,0.016738,0.01497,0.013899,0.056359,0.014588,0.02881,0.003412,0.017621,0.029643,0.064516,0.003891,0.031098,0.008942,0.021729,0.016503,0.015656,0.022845,0.009395,0.011219,0.01833,0.016162,0.00729,0.017248,0.094527,0.002078,0,0.004872,0.005836,0.002062,0.490682,0.017524,0.014414,0.01242,0.015098,0.015416,0.081585,0.002426,0.017926,0.007593,0.010551,0.008953,0.009403,0.013464,0.01314,0.015295,0.010929,0.015379,0.015248,0.01887,0.020277,0.024945,0.019595,0.021561,0.016261,0.865726,0.007861,0.542616,0.057778,0.01614,0.285228,0.014049,0.015855,0.016423,0.043398,0.001184,0.002466,0.006568,0.024731,0.018
"Dallas, IA",0.015207,0.291771,0.016738,0.01497,0.013899,0.056359,0.014588,0.02881,0.003412,0.017621,0.029643,0.064516,0.003891,0.031098,0.008942,0.021729,0.016503,0.015656,0.022845,0.009395,0.011219,0.01833,0.016162,0.00729,0.017248,0.094527,0.002078,0,0.004872,0.005836,0.002062,0.490682,0.017524,0.014414,0.01242,0.015098,0.015416,0.081585,0.002426,0.017926,0.007593,0.010551,0.008953,0.009403,0.013464,0.01314,0.015295,0.010929,0.015379,0.015248,0.01887,0.020277,0.024945,0.019595,0.021561,0.016261,0.865726,0.007861,0.542616,0.057778,0.01614,0.285228,0.014049,0.015855,0.016423,0.043398,0.001184,0.002466,0.006568,0,0.386
"Davis, IA",0.002092,0.399002,0.002214,0.001453,0.003943,0.039568,0.002166,0.002788,0.000523,0.000199,0.000163,0,0.003891,0.004034,0.002235,0.002523,0.001404,0.003262,0.001032,0.000835,0.000888,0.001018,0.002162,0,0.001944,0.233831,0.000527,0,0.00014,0.000073,0,0.308407,0.001689,0.000526,0.001471,0.0023,0.002315,0.18648,0.000048,0.002307,0.0025,0.00331,0.001851,0.002771,0.002506,0.001626,0.002782,0.003608,0.003721,0.003278,0.003023,0.001414,0.001842,0.002449,0.001747,0.00084,0.803029,0.001441,0.228163,0.255556,0.002119,0.258231,0.002164,0.002108,0.00213,0.006295,0.000009,0.000369,0.000095,0.02043,0.015
"Davis, IA",0.002092,0.399002,0.002214,0.001453,0.003943,0.039568,0.002166,0.002788,0.000523,0.000199,0.000163,0,0.003891,0.004034,0.002235,0.002523,0.001404,0.003262,0.001032,0.000835,0.000888,0.001018,0.002162,0,0.001944,0.233831,0.000527,0,0.00014,0.000073,0,0.308407,0.001689,0.000526,0.001471,0.0023,0.002315,0.18648,0.000048,0.002307,0.0025,0.00331,0.001851,0.002771,0.002506,0.001626,0.002782,0.003608,0.003721,0.003278,0.003023,0.001414,0.001842,0.002449,0.001747,0.00084,0.803029,0.001441,0.228163,0.255556,0.002119,0.258231,0.002164,0.002108,0.00213,0.006295,0.000009,0.000369,0.000095,0,0
"Decatur, IA",0.002011,0.389027,0.001663,0.001721,0.004018,0.034729,0.002108,0.005576,0.000447,0.000266,0.000104,0,0,0.00353,0.001242,0.002197,0.001404,0.002609,0.000884,0.000418,0.000807,0.002037,0.002162,0,0.002022,0.174129,0.000117,0,0.000117,0.000327,0.000135,0.259366,0.001569,0.001105,0.001634,0.002069,0.002137,0.153846,0.000106,0.00208,0.004369,0.005545,0.003519,0.002207,0.003285,0.002918,0.002549,0.002845,0.003055,0.003134,0.002301,0.001258,0.001221,0.000338,0.00107,0.00056,0.765388,0.00393,0.114762,0.393333,0.002046,0.257755,0.001977,0.002058,0.002036,0.005843,0.000196,0.000641,0.000233,0.012903,0.01
"Decatur, IA",0.002011,0.389027,0.001663,0.001721,0.004018,0.034729,0.002108,0.005576,0.000447,0.000266,0.000104,0,0,0.00353,0.001242,0.002197,0.001404,0.002609,0.000884,0.000418,0.000807,0.002037,0.002162,0,0.002022,0.174129,0.000117,0,0.000117,0.000327,0.000135,0.259366,0.001569,0.001105,0.001634,0.002069,0.002137,0.153846,0.000106,0.00208,0.004369,0.005545,0.003519,0.002207,0.003285,0.002918,0.002549,0.002845,0.003055,0.003134,0.002301,0.001258,0.001221,0.000338,0.00107,0.00056,0.765388,0.00393,0.114762,0.393333,0.002046,0.257755,0.001977,0.002058,0.002036,0.005843,0.000196,0.000641,0.000233,0.507527,0.013
"Delaware, IA",0.004215,0.486284,0.003898,0.003029,0.007927,0.064081,0.004441,0.010223,0.002204,0.000665,0.000691,0.043011,0,0.01412,0.009687,0.006104,0.010534,0.005219,0.004864,0.002088,0.002421,0.003055,0.004118,0.000625,0.005318,0.134328,0.001112,0,0.000653,0.000427,0.000269,0.367496,0.004093,0.002736,0.003187,0.004791,0.004781,0.111888,0.000081,0.00503,0.004001,0.006262,0.006998,0.004867,0.006544,0.004584,0.00571,0.004611,0.008824,0.006187,0.007248,0.006383,0.004004,0.002933,0.001385,0.001179,0.762828,0.002736,0.291166,0.131111,0.004321,0.257317,0.003828,0.004334,0.004308,0.012854,0.000062,0.00035,0.000194,0.062366,0.03
