"Grundy, IA",73,0.077,50,0.053,32,0.034,26,0.027000000000000003,12,0.013000000000000001,
"Grundy, IA",4,0.004,206,0.518,186,0.467,6,0.015,0,0.0,
"Guthrie, IA",118,0.156,107,0.142,28,0.037000000000000005,23,0.031,18,0.024,
"Guthrie, IA",7,0.009000000000000001,2,0.003,220,0.55,180,0.45,0,0.0,
"Hamilton, IA",269,0.281,159,0.166,89,0.09300000000000001,48,0.05,25,0.026000000000000002,
"Hamilton, IA",20,0.021,14,0.015,13,0.013999999999999999,353,0.589,246,0.41100000000000003,
"Hancock, IA",385,0.45299999999999996,160,0.188,132,0.155,71,0.084,22,0.026000000000000002,
"Hancock, IA",16,0.019,12,0.013999999999999999,6,0.006999999999999999,5,0.006,240,0.612,
"Hancock, IA",0,0.0,417,0.32799999999999996,295,0.23199999999999998,225,0.177,138,0.109,
"Hardin, IA",31,0.024,29,0.023,25,0.02,19,0.015,12,0.009000000000000001,
"Hardin, IA",0,0.0,0,0.0,315,0.309,282,0.27699999999999997,221,0.217,
"Harrison, IA",17,0.017,17,0.017,10,0.01,10,0.01,6,0.006,
"Harrison, IA",226,0.45299999999999996,0,0.0,0,0.0,379,0.313,273,0.225,
"Henry, IA",33,0.027000000000000003,31,0.026000000000000002,30,0.025,18,0.015,12,0.01,
"Henry, IA",350,0.5,350,0.5,0,0.0,0,0.0,112,0.305,
"Howard, IA",26,0.071,19,0.052000000000000005,5,0.013999999999999999,5,0.013999999999999999,3,0.008,
"Howard, IA",0,0.0,215,0.539,184,0.461,0,0.0,0,0.0,
"Humboldt, IA",111,0.183,48,0.079,17,0.027999999999999997,16,0.026000000000000002,14,0.023,
"Humboldt, IA",6,0.01,3,0.005,166,0.555,133,0.445,0,0.0,
"Ida, IA",135,0.256,135,0.256,43,0.08199999999999999,32,0.061,14,0.027000000000000003,
"Ida, IA",7,0.013000000000000001,4,0.008,3,0.006,106,0.5329999999999999,93,0.467,
"Iowa, IA",353,0.342,249,0.24100000000000002,163,0.158,105,0.102,56,0.054000000000000006,
"Iowa, IA",14,0.013999999999999999,12,0.012,12,0.012,11,0.011000000000000001,357,0.51,
"Iowa, IA",0,0.0,306,0.32899999999999996,265,0.285,169,0.182,64,0.069,
"Jackson, IA",21,0.023,18,0.019,11,0.012,9,0.01,5,0.005,
"Jackson, IA",36,0.04,0,0.0,812,0.349,583,0.251,417,0.179,
"Jasper, IA",72,0.031,46,0.02,31,0.013000000000000001,30,0.013000000000000001,13,0.006,
"Jasper, IA",810,0.45,63,0.035,0,0.0,270,0.317,223,0.262,
"Jefferson, IA",55,0.065,51,0.06,25,0.028999999999999998,18,0.021,17,0.02,
"Jefferson, IA",654,0.727,245,0.273,0,0.0,0,0.0,2207,0.305,
"Johnson, IA",691,0.096,531,0.073,284,0.039,229,0.032,191,0.026000000000000002,
"Johnson, IA",37,0.005,5473,0.595,3700,0.402,26,0.003,0,0.0,
"Jones, IA",167,0.162,107,0.10300000000000001,35,0.034,32,0.031,25,0.024,
"Jones, IA",6,0.006,6,0.006,480,0.534,419,0.466,0,0.0,
"Keokuk, IA",216,0.308,116,0.165,63,0.09,23,0.033,19,0.027000000000000003,
"Keokuk, IA",10,0.013999999999999999,5,0.006999999999999999,4,0.006,250,0.625,140,0.35,
"Kossuth, IA",285,0.301,224,0.237,190,0.201,150,0.158,27,0.028999999999999998,
"Kossuth, IA",13,0.013999999999999999,12,0.013000000000000001,9,0.01,4,0.004,360,0.608,
"Kossuth, IA",6,0.01,409,0.31,334,0.253,249,0.18899999999999997,157,0.11900000000000001,
"Lee, IA",26,0.02,19,0.013999999999999999,16,0.012,12,0.009000000000000001,6,0.005,
"Lee, IA",0,0.0,0,0.0,3422,0.294,2825,0.243,2344,0.20199999999999999,
"Linn, IA",302,0.026000000000000002,276,0.024,262,0.023,262,0.023,99,0.009000000000000001,
"Linn, IA",5733,0.474,35,0.003,0,0.0,261,0.36,257,0.355,
"Louisa, IA",31,0.043,26,0.036000000000000004,14,0.019,5,0.006999999999999999,5,0.006999999999999999,
"Louisa, IA",224,0.56,168,0.42,8,0.02,0,0.0,213,0.36200000000000004,
"Lucas, IA",68,0.115,24,0.040999999999999995,18,0.031,10,0.017,9,0.015,
"Lucas, IA",0,0.0,180,0.6,120,0.4,0,0.0,0,0.0,
"Lyon, IA",206,0.18600000000000003,173,0.156,20,0.018000000000000002,14,0.013000000000000001,11,0.01,
"Lyon, IA",3,0.003,3,0.003,113,0.568,80,0.402,6,0.03,
"Madison, IA",373,0.27699999999999997,250,0.185,107,0.079,51,0.038,34,0.025,
"Madison, IA",18,0.013000000000000001,11,0.008,7,0.005,320,0.5329999999999999,280,0.467,
"Mahaska, IA",669,0.341,421,0.215,368,0.188,209,0.107,73,0.037000000000000005,
"Mahaska, IA",40,0.02,37,0.019,16,0.008,8,0.004,393,0.562,
"Mahaska, IA",0,0.0,1011,0.35200000000000004,606,0.21100000000000002,539,0.188,272,0.095,
"Marion, IA",74,0.026000000000000002,62,0.022000000000000002,41,0.013999999999999999,40,0.013999999999999999,30,0.01,
"Marion, IA",26,0.02,0,0.0,630,0.271,608,0.261,502,0.21600000000000003,
"Marshall, IA",61,0.026000000000000002,57,0.024,55,0.024,50,0.021,33,0.013999999999999999,
"Marshall, IA",839,0.466,0,0.0,0,0.0,300,0.268,265,0.23600000000000002,
"Mills, IA",33,0.028999999999999998,31,0.027999999999999997,23,0.021,15,0.013000000000000001,11,0.01,
"Mills, IA",255,0.511,244,0.489,0,0.0,0,0.0,120,0.255,
"Mitchell, IA",56,0.11900000000000001,55,0.11699999999999999,34,0.07200000000000001,11,0.023,10,0.021,
"Mitchell, IA",3,0.006,260,0.65,135,0.33799999999999997,5,0.013000000000000001,0,0.0,
"Monona, IA",94,0.184,41,0.08,9,0.018000000000000002,8,0.016,8,0.016,
"Monona, IA",2,0.004,1,0.002,180,0.602,116,0.38799999999999996,3,0.01,
"Monroe, IA",170,0.314,97,0.179,25,0.046,23,0.043,18,0.033,
"Monroe, IA",3,0.006,2,0.004,0,0.0,133,0.446,129,0.433,
"Montgomery, IA",133,0.233,124,0.217,118,0.207,85,0.149,27,0.047,
"Montgomery, IA",10,0.018000000000000002,10,0.018000000000000002,6,0.011000000000000001,5,0.009000000000000001,192,0.64,
"Montgomery, IA",0,0.0,720,0.298,635,0.263,576,0.239,131,0.054000000000000006,
"Muscatine, IA",50,0.021,45,0.019,43,0.018000000000000002,39,0.016,12,0.005,
"Muscatine, IA",0,0.0,0,0.0,113,0.34600000000000003,78,0.239,56,0.171,
"Osceola, IA",8,0.024,7,0.021,3,0.009000000000000001,3,0.009000000000000001,3,0.009000000000000001,
"Osceola, IA",38,0.384,5,0.051,0,0.0,249,0.285,232,0.266,
"Page, IA",25,0.028999999999999998,13,0.015,12,0.013999999999999999,9,0.01,8,0.009000000000000001,
"Page, IA",202,0.506,197,0.494,0,0.0,0,0.0,117,0.271,
"Palo Alto, IA",40,0.09300000000000001,17,0.039,15,0.035,14,0.032,9,0.021,
"Palo Alto, IA",5,0.012,213,0.534,186,0.466,0,0.0,0,0.0,
"Plymouth, IA",373,0.198,195,0.10300000000000001,44,0.023,34,0.018000000000000002,25,0.013000000000000001,
"Plymouth, IA",14,0.006999999999999999,12,0.006,387,0.5539999999999999,312,0.446,0,0.0,
"Pocahontas, IA",110,0.228,70,0.145,65,0.135,16,0.033,13,0.027000000000000003,
"Pocahontas, IA",5,0.01,2,0.004,1,0.002,198,0.66,90,0.3,
"Polk, IA",8365,0.26899999999999996,7864,0.253,6764,0.218,2297,0.07400000000000001,1633,0.053,
"Polk, IA",745,0.024,565,0.018000000000000002,420,0.013999999999999999,234,0.008,12122,0.532,
"Polk, IA",0,0.0,1508,0.345,942,0.215,750,0.172,543,0.124,
"Pottawattamie, IA",115,0.026000000000000002,80,0.018000000000000002,70,0.016,53,0.012,25,0.006,
"Pottawattamie, IA",7,0.002,0,0.0,282,0.287,258,0.262,183,0.18600000000000003,
"Poweshiek, IA",38,0.039,30,0.031,18,0.018000000000000002,14,0.013999999999999999,14,0.013999999999999999,
"Poweshiek, IA",424,0.47200000000000003,0,0.0,0,0.0,106,0.319,84,0.253,
"Ringgold, IA",16,0.048,14,0.042,3,0.009000000000000001,3,0.009000000000000001,2,0.006,
"Ringgold, IA",132,0.6629999999999999,67,0.337,0,0.0,0,0.0,212,0.317,
"Sac, IA",61,0.091,49,0.073,19,0.027999999999999997,18,0.027000000000000003,17,0.025,
"Sac, IA",6,0.009000000000000001,165,0.55,135,0.45,0,0.0,0,0.0,
"Scott, IA",2396,0.24600000000000002,532,0.055,486,0.05,436,0.045,353,0.036000000000000004,
"Scott, IA",78,0.008,50,0.005,4144,0.505,4025,0.491,29,0.004,
"Shelby, IA",203,0.272,129,0.17300000000000001,109,0.146,23,0.031,22,0.03,
"Shelby, IA",9,0.012,9,0.012,6,0.008,232,0.58,168,0.42,
"Sioux, IA",1524,0.332,1469,0.32,686,0.149,502,0.109,117,0.025,
"Sioux, IA",45,0.01,39,0.008,35,0.008,24,0.005,202,0.506,
"Sioux, IA",0,0.0,2415,0.321,1815,0.24100000000000002,1152,0.153,641,0.085,
"Story, IA",193,0.026000000000000002,166,0.022000000000000002,123,0.016,117,0.016,62,0.008,
"Story, IA",0,0.0,0,0.0,350,0.35600000000000004,307,0.312,123,0.125,
"Tama, IA",27,0.027000000000000003,16,0.016,12,0.012,12,0.012,10,0.01,
"Tama, IA",423,0.47100000000000003,0,0.0,0,0.0,140,0.369,74,0.195,
"Taylor, IA",10,0.026000000000000002,10,0.026000000000000002,9,0.024,6,0.016,6,0.016,
"Taylor, IA",140,0.7,60,0.3,0,0.0,0,0.0,203,0.289,
"Union, IA",87,0.124,28,0.04,16,0.023,12,0.017,10,0.013999999999999999,
"Union, IA",3,0.004,268,0.537,231,0.46299999999999997,0,0.0,0,0.0,
"Van Buren, IA",63,0.11800000000000001,56,0.105,51,0.096,7,0.013000000000000001,3,0.006,
"Van Buren, IA",0,0.0,0,0.0,106,0.5329999999999999,93,0.467,0,0.0,
"Wapello, IA",489,0.293,242,0.145,127,0.076,103,0.062,50,0.03,
"Wapello, IA",10,0.006,9,0.005,2,0.001,817,0.5479999999999999,667,0.447,
"Warren, IA",1120,0.294,982,0.258,784,0.20600000000000002,374,0.098,197,0.052000000000000005,
"Warren, IA",65,0.017,44,0.012,37,0.01,33,0.009000000000000001,1217,0.5529999999999999,
"Warren, IA",0,0.0,542,0.35100000000000003,329,0.213,222,0.14400000000000002,194,0.126,
"Washington, IA",30,0.019,23,0.015,15,0.01,13,0.008,9,0.006,
"Washington, IA",0,0.0,0,0.0,171,0.408,114,0.272,57,0.136,
"Wayne, IA",9,0.021,7,0.017,5,0.012,3,0.006999999999999999,1,0.002,
"Wayne, IA",70,0.35,0,0.0,0,0.0,435,0.273,432,0.272,
"Webster, IA",79,0.05,76,0.048,62,0.039,44,0.027999999999999997,28,0.018000000000000002,
"Webster, IA",866,0.542,720,0.45,13,0.008,0,0.0,187,0.303,
"Winnebago, IA",91,0.147,27,0.044000000000000004,24,0.039,22,0.036000000000000004,10,0.016,
"Winnebago, IA",2,0.003,230,0.575,170,0.425,0,0.0,0,0.0,
"Winneshiek, IA",208,0.19899999999999998,151,0.145,40,0.038,30,0.028999999999999998,27,0.026000000000000002,
"Winneshiek, IA",9,0.009000000000000001,3,0.003,616,0.56,484,0.44,0,0.0,
"Woodbury, IA",1367,0.27,1065,0.21100000000000002,394,0.078,153,0.03,141,0.027999999999999997,
"Woodbury, IA",69,0.013999999999999999,44,0.009000000000000001,23,0.005,1920,0.5329999999999999,1665,0.46299999999999997,
"Worth, IA",115,0.307,113,0.301,55,0.147,25,0.067,18,0.048,
"Worth, IA",9,0.024,6,0.016,5,0.013000000000000001,4,0.011000000000000001,218,0.546,
"Worth, IA",0,0.0,190,0.33799999999999997,129,0.23,124,0.221,58,0.10300000000000001,
"Wright, IA",10,0.018000000000000002,7,0.012,6,0.011000000000000001,4,0.006999999999999999,3,0.005,
"Wright, IA",0,0.0,0,0.0,1512,0.578,631,0.24100000000000002,246,0.094,
"Allen, KY",524,0.34700000000000003,161,0.107,138,0.092,592,0.35200000000000004,560,0.33299999999999996,
"Ballard, KY",164,0.514,94,0.295,29,0.091,25,0.078,848,0.36700000000000005,
"Barren, KY",288,0.125,119,0.39799999999999996,109,0.365,41,0.13699999999999998,23,0.077,
"Bell, KY",151,0.11800000000000001,125,0.098,2353,0.344,2027,0.29600000000000004,1428,0.209,
"Bourbon, KY",253,0.315,147,0.183,129,0.161,674,0.35,652,0.33799999999999997,
"Boyle, KY",560,0.319,480,0.273,344,0.196,331,0.188,117,0.43700000000000006,
"Bracken, KY",25,0.09300000000000001,81,0.494,52,0.317,16,0.098,6,0.037000000000000005,
"Breckinridge, KY",192,0.151,143,0.11199999999999999,1770,0.40299999999999997,1631,0.371,594,0.135,
"Butler, KY",339,0.259,208,0.159,152,0.11599999999999999,212,0.38,196,0.35100000000000003,
"Calloway, KY",607,0.373,438,0.26899999999999996,284,0.174,264,0.162,1145,0.308,
"Campbell, KY",548,0.147,124,0.617,44,0.21899999999999997,27,0.134,6,0.03,
"Carroll, KY",28,0.115,19,0.078,517,0.39899999999999997,393,0.303,220,0.17,
"Casey, KY",508,0.263,190,0.098,175,0.091,720,0.382,632,0.335,
"Clark, KY",797,0.365,725,0.332,344,0.157,274,0.125,887,0.579,
"Clay, KY",106,0.069,771,0.534,365,0.253,176,0.122,106,0.073,
"Crittenden, KY",112,0.14300000000000002,71,0.09,460,0.462,246,0.247,173,0.174,
"Daviess, KY",1191,0.253,1050,0.223,674,0.14300000000000002,531,0.53,210,0.21,
"Elliott, KY",17,0.436,15,0.385,4,0.10300000000000001,3,0.077,313,0.48,
"Estill, KY",40,0.061,4330,0.29100000000000004,3727,0.251,3320,0.223,3266,0.22,
"Fleming, KY",104,0.134,81,0.10400000000000001,278,0.479,147,0.253,72,0.124,
"Franklin, KY",582,0.278,422,0.20199999999999999,331,0.158,66,0.418,56,0.354,
"Gallatin, KY",121,0.41700000000000004,82,0.28300000000000003,60,0.207,25,0.086,581,0.425,
"Garrard, KY",128,0.094,488,0.381,450,0.35100000000000003,197,0.154,127,0.099,
"Graves, KY",152,0.11199999999999999,105,0.078,749,0.39399999999999996,525,0.276,358,0.188,
"Green, KY",333,0.247,204,0.151,124,0.092,550,0.369,548,0.368,
"Hancock, KY",201,0.402,139,0.278,89,0.17800000000000002,64,0.128,1678,0.34299999999999997,
"Hardin, KY",620,0.127,189,0.413,146,0.319,99,0.21600000000000003,4,0.009000000000000001,
"Harrison, KY",96,0.136,85,0.121,355,0.46299999999999997,253,0.33,92,0.12,
"Henderson, KY",354,0.27,194,0.14800000000000002,174,0.133,305,0.39,291,0.37200000000000005,
"Hickman, KY",198,0.593,88,0.263,24,0.07200000000000001,24,0.07200000000000001,574,0.34600000000000003,
"Hopkins, KY",178,0.107,582,0.509,356,0.311,91,0.08,85,0.07400000000000001,
"Jefferson, KY",7960,0.235,5553,0.16399999999999998,1566,0.39,1074,0.268,734,0.183,
"Johnson, KY",400,0.201,257,0.129,230,0.11599999999999999,2475,0.33399999999999996,1997,0.26899999999999996,
"Knott, KY",37,0.41100000000000003,30,0.33299999999999996,12,0.133,10,0.111,1285,0.5479999999999999,
"Knox, KY",220,0.094,275,0.374,264,0.359,110,0.15,76,0.10300000000000001,
"Laurel, KY",656,0.133,601,0.122,484,0.503,242,0.251,134,0.139,
"Lee, KY",123,0.247,50,0.1,46,0.092,503,0.485,267,0.257,
"Letcher, KY",410,0.574,141,0.19699999999999998,84,0.11800000000000001,66,0.092,522,0.43799999999999994,
"Lewis, KY",148,0.124,486,0.386,453,0.36,188,0.149,119,0.095,
"Livingston, KY",29,0.092,21,0.066,337,0.39,280,0.324,136,0.158,
"Lyon, KY",144,0.32899999999999996,69,0.158,66,0.151,1637,0.34,1625,0.337,
"Magoffin, KY",300,0.578,101,0.195,75,0.145,40,0.077,175,0.413,
"Marion, KY",60,0.142,725,0.446,503,0.31,223,0.13699999999999998,140,0.086,
"Martin, KY",93,0.095,87,0.08900000000000001,237,0.35,198,0.292,158,0.233,
"McCracken, KY",1022,0.28800000000000003,507,0.14300000000000002,440,0.124,725,0.54,345,0.257,
"McLean, KY",179,0.374,170,0.355,63,0.132,61,0.127,618,0.451,
"Meade, KY",140,0.102,96,0.449,63,0.294,29,0.136,18,0.084,
"Mercer, KY",175,0.128,170,0.124,310,0.434,222,0.31,93,0.13,
"Monroe, KY",293,0.21600000000000003,139,0.102,105,0.077,447,0.391,408,0.35700000000000004,
"Morgan, KY",70,0.42700000000000005,67,0.409,17,0.10400000000000001,10,0.061,338,0.374,
"Muhlenberg, KY",108,0.11900000000000001,650,0.349,646,0.34700000000000003,323,0.174,202,0.109,
"Nicholas, KY",21,0.145,19,0.131,663,0.402,495,0.3,242,0.147,
"Oldham, KY",1715,0.273,1394,0.222,1044,0.166,198,0.391,179,0.353,
"Owsley, KY",168,0.625,58,0.21600000000000003,24,0.08900000000000001,12,0.045,271,0.37799999999999995,
"Pendleton, KY",47,0.066,421,0.49200000000000005,247,0.289,91,0.106,83,0.09699999999999999,
"Pike, KY",204,0.13,152,0.09699999999999999,259,0.519,124,0.248,64,0.128,
"Pulaski, KY",2172,0.32299999999999995,847,0.126,782,0.11599999999999999,35,0.648,8,0.14800000000000002,
"Rockcastle, KY",743,0.45,481,0.29100000000000004,235,0.142,164,0.099,318,0.349,
"Rowan, KY",116,0.127,1106,0.486,643,0.282,284,0.125,212,0.09300000000000001,
"Scott, KY",491,0.16399999999999998,483,0.161,1138,0.34700000000000003,1022,0.311,632,0.193,
"Simpson, KY",203,0.33799999999999997,84,0.14,66,0.11,663,0.396,592,0.353,
"Taylor, KY",890,0.395,681,0.303,332,0.147,302,0.134,109,0.401,
"Todd, KY",24,0.08800000000000001,376,0.40299999999999997,308,0.33,147,0.158,90,0.09699999999999999,
"Trimble, KY",22,0.105,16,0.076,94,0.39299999999999996,92,0.385,32,0.134,
"Warren, KY",1495,0.271,1063,0.193,987,0.179,209,0.348,201,0.33399999999999996,
"Wayne, KY",805,0.48100000000000004,438,0.261,231,0.138,168,0.1,116,0.494,
"Webster, KY",18,0.077,1556,0.473,835,0.254,461,0.14,347,0.105,
"Wolfe, KY",9,0.094,8,0.083,562,0.3,527,0.281,384,0.205,
"Acadia, LA",1454,0.382,403,0.106,129,0.034,1862,0.537,1087,0.314,
"Allen, LA",71,0.067,34,0.032,536,0.551,297,0.306,3558,0.423,
"Ascension, LA",423,0.05,4221,0.711,1384,0.233,368,0.493,248,0.332,
"Assumption, LA",1139,0.7140000000000001,312,0.195,885,0.5670000000000001,455,0.292,119,0.076,
"Avoyelles, LA",455,0.247,1363,0.46299999999999997,1112,0.37799999999999995,287,0.09699999999999999,106,0.036000000000000004,
"Bienville, LA",476,0.474,379,0.377,78,0.078,33,0.033,1056,0.769,
"Bossier, LA",4150,0.37799999999999995,1011,0.092,543,0.049,2919,0.665,1187,0.27,
"Caddo, LA",1737,0.107,1140,0.07,16666,0.7979999999999999,3513,0.168,5491,0.452,
"Calcasieu, LA",639,0.053,6594,0.657,2625,0.262,284,0.43799999999999994,264,0.40700000000000003,
"Caldwell, LA",250,0.564,119,0.26899999999999996,216,0.46399999999999997,173,0.371,44,0.094,
"Cameron, LA",123,0.374,289,0.457,256,0.405,49,0.078,14,0.022000000000000002,
"Claiborne, LA",414,0.418,367,0.37,123,0.124,43,0.043,768,0.763,
"Concordia, LA",457,0.303,151,0.1,44,0.028999999999999998,1830,0.767,329,0.138,
"East Baton Rouge, LA",4149,0.139,2502,0.084,32960,0.784,7970,0.19,128,0.5,
"East Carroll, LA",10,0.039,508,0.88,47,0.081,706,0.43700000000000006,650,0.40299999999999997,
"East Feliciana, LA",1847,0.7759999999999999,347,0.146,730,0.47200000000000003,585,0.37799999999999995,133,0.086,
"Evangeline, LA",498,0.23800000000000002,633,0.446,574,0.405,111,0.078,48,0.034,
"Grant, LA",722,0.43700000000000006,696,0.42100000000000004,138,0.084,41,0.025,367,0.486,
"Iberia, LA",1805,0.37200000000000005,544,0.11199999999999999,206,0.042,2171,0.664,806,0.247,
"Iberville, LA",171,0.10099999999999999,61,0.036000000000000004,3699,0.696,1042,0.196,664,0.475,
"Jackson, LA",55,0.039,827,0.659,267,0.213,13557,0.46,8553,0.29,
"Jefferson, LA",17581,0.677,7024,0.271,7171,0.40700000000000003,6680,0.379,2141,0.121,
"Lafayette, LA",3523,0.355,2725,0.46799999999999997,1871,0.321,753,0.129,299,0.051,
"Lincoln, LA",1450,0.44799999999999995,984,0.304,423,0.131,239,0.07400000000000001,1692,0.753,
"Livingston, LA",4735,0.429,760,0.069,391,0.035,1633,0.45399999999999996,1392,0.387,
"Madison, LA",42,0.086,32,0.066,722,0.823,98,0.11199999999999999,775,0.478,
"Morehouse, LA",66,0.040999999999999995,1513,0.7879999999999999,298,0.155,1065,0.385,1047,0.37799999999999995,
"Natchitoches, LA",2545,0.6809999999999999,846,0.226,2821,0.314,2329,0.259,1884,0.21,
"Orleans, LA",13086,0.24100000000000002,4872,0.395,4809,0.39,1380,0.11199999999999999,737,0.06,
"Plaquemines, LA",705,0.537,371,0.282,127,0.09699999999999999,85,0.065,674,0.716,
"Pointe Coupee, LA",400,0.37799999999999995,120,0.114,39,0.037000000000000005,1680,0.767,352,0.161,
"Rapides, LA",888,0.102,490,0.055999999999999994,4722,0.713,1451,0.21899999999999997,300,0.491,
"Red River, LA",16,0.026000000000000002,530,0.753,117,0.166,625,0.47,524,0.39399999999999996,
"Richland, LA",696,0.7609999999999999,135,0.14800000000000002,728,0.426,723,0.423,124,0.073,
"Sabine, LA",259,0.33299999999999996,3751,0.48100000000000004,2747,0.35200000000000004,668,0.086,386,0.049,
"Tensas, LA",119,0.425,87,0.311,37,0.132,19,0.068,492,0.828,
"Terrebonne, LA",2119,0.308,746,0.10800000000000001,382,0.055,2647,0.667,1023,0.258,
"Union, LA",119,0.065,65,0.036000000000000004,822,0.687,217,0.18100000000000002,1460,0.47100000000000003,
"Vermilion, LA",132,0.043,1002,0.54,648,0.349,1119,0.433,1075,0.41600000000000004,
"Vernon, LA",610,0.495,441,0.358,1256,0.494,911,0.359,190,0.075,
"Washington, LA",513,0.214,1315,0.45899999999999996,1131,0.395,205,0.07200000000000001,116,0.04,
"West Baton Rouge, LA",701,0.45,583,0.374,163,0.105,55,0.035,2178,0.7340000000000001,
"West Carroll, LA",317,0.4,65,0.08199999999999999,28,0.035,171,0.49,110,0.315,
"West Feliciana, LA",117,0.128,63,0.069,902,0.8009999999999999,166,0.147,397,0.429,
"Winn, LA",33,0.036000000000000004,488,0.635,193,0.251,15,0.556,12,0.444,
"Hancock, ME",3,0.6,2,0.4,1,1.0,0,0.0,5,0.556,
"Oxford, ME",2,0.33299999999999996,4,0.8,1,0.2,0,0.0,0,0.0,
"York, ME",25,0.595,17,0.405,3750,0.542,1186,0.171,1005,0.145,
"Barnstable, MA",4020,0.516,3693,0.474,39,0.005,284,0.431,154,0.23399999999999999,
"Essex, MA",17,0.026000000000000002,429,0.546,354,0.45,1,0.001,1885,0.43,
"Franklin, MA",401,0.092,85,0.019,2658,0.499,2606,0.489,38,0.006999999999999999,
"Hampden, MA",128,0.14400000000000002,105,0.11800000000000001,34,0.038,375,0.527,319,0.44799999999999995,
"Nantucket, MA",176,0.18,149,0.152,100,0.102,27,0.027999999999999997,1051,0.514,
"Norfolk, MA",712,0.41100000000000003,420,0.242,363,0.21,153,0.08800000000000001,38,0.022000000000000002,
"Norfolk, MA",6,0.003,4292,0.526,1448,0.177,1310,0.161,719,0.08800000000000001,
"Plymouth, MA",4355,0.461,65,0.006999999999999999,4266,0.49,1513,0.174,1266,0.145,
"Worcester, MA",12132,0.504,11616,0.483,139,0.006,1111,0.518,460,0.215,
"Alcona, MI",463,0.48700000000000004,455,0.479,517,0.40700000000000003,318,0.25,281,0.221,
"Alger, MI",384,0.371,7530,0.369,5327,0.261,4636,0.22699999999999998,1981,0.09699999999999999,
"Alpena, MI",1885,0.441,1125,0.263,785,0.184,318,0.07400000000000001,1347,0.541,
"Antrim, MI",1201,0.24600000000000002,1025,0.21,424,0.087,1491,0.621,867,0.361,
"Arenac, MI",328,0.147,178,0.08,663,0.514,595,0.461,468,0.444,
"Baraga, MI",96,0.091,371,0.555,270,0.40399999999999997,3478,0.32899999999999996,3449,0.326,
"Barry, MI",3078,0.628,1736,0.354,5738,0.41700000000000004,3631,0.264,2304,0.16699999999999998,
"Bay, MI",5937,0.46,1278,0.406,782,0.248,674,0.214,264,0.084,
"Berrien, MI",7817,0.35600000000000004,6603,0.3,4219,0.192,2359,0.107,6646,0.526,
"Branch, MI",1535,0.253,1244,0.205,482,0.079,1246,0.536,1010,0.434,
"Calhoun, MI",3321,0.209,1430,0.09,5810,0.515,5230,0.46399999999999997,2859,0.392,
"Cass, MI",566,0.078,1683,0.491,1657,0.484,1886,0.379,1208,0.243,
"Charlevoix, MI",1730,0.609,1044,0.36700000000000005,2089,0.461,1082,0.239,815,0.18,
"Cheboygan, MI",1010,0.426,1959,0.402,1320,0.271,904,0.185,427,0.08800000000000001,
"Clare, MI",1996,0.47100000000000003,1060,0.25,636,0.15,334,0.079,1239,0.52,
"Clinton, MI",3619,0.28300000000000003,3357,0.263,1290,0.10099999999999999,4524,0.5579999999999999,3409,0.42100000000000004,
"Crawford, MI",370,0.16399999999999998,189,0.084,631,0.541,494,0.423,1954,0.396,
"Delta, MI",434,0.08800000000000001,1705,0.524,1409,0.433,1708,0.39,1226,0.28,
"Dickinson, MI",1075,0.515,908,0.435,5386,0.344,4496,0.28800000000000003,3415,0.218,
"Eaton, MI",5560,0.441,2244,0.35200000000000004,1564,0.245,1557,0.244,677,0.106,
"Genesee, MI",16756,0.418,9824,0.245,7730,0.193,3630,0.09,31284,0.517,
"Gladwin, MI",927,0.23800000000000002,665,0.171,304,0.078,1083,0.509,985,0.46299999999999997,
"Gogebic, MI",325,0.18899999999999997,173,0.10099999999999999,790,0.523,678,0.449,5891,0.33799999999999997,
"Grand Traverse, MI",1890,0.109,8091,0.649,4140,0.332,1799,0.375,1619,0.337,
"Gratiot, MI",1812,0.603,1185,0.39399999999999996,3060,0.41100000000000003,2095,0.281,1321,0.177,
"Hillsdale, MI",977,0.402,1497,0.33899999999999997,1375,0.312,926,0.21,439,0.099,
"Huron, MI",2346,0.43,1250,0.22899999999999998,1056,0.19399999999999998,515,0.094,1184,0.519,
"Ingham, MI",7725,0.28,7042,0.255,3064,0.111,22909,0.547,18287,0.43700000000000006,
"Ionia, MI",1783,0.218,685,0.084,2812,0.6409999999999999,1491,0.34,1973,0.523,
"Iosco, MI",326,0.086,1202,0.514,1077,0.461,868,0.473,462,0.252,
"Iron, MI",546,0.5,527,0.483,2180,0.353,1685,0.273,1330,0.215,
"Isabella, MI",2032,0.332,8113,0.392,5199,0.251,4380,0.21100000000000002,1929,0.09300000000000001,
"Kalamazoo, MI",9104,0.281,8878,0.27399999999999997,8655,0.267,3795,0.11699999999999999,20146,0.606,
"Kalkaska, MI",790,0.231,523,0.153,265,0.077,987,0.623,590,0.37200000000000005,
"Kent, MI",22742,0.231,11542,0.11699999999999999,43375,0.625,25899,0.373,184,0.423,
"Keweenaw, MI",50,0.115,188,0.584,128,0.39799999999999996,803,0.506,382,0.24100000000000002,
"Lake, MI",548,0.501,514,0.47,7446,0.456,3821,0.23399999999999999,3012,0.185,
"Lapeer, MI",3319,0.40299999999999997,1613,0.33399999999999996,1251,0.259,1160,0.24,542,0.11199999999999999,
"Lenawee, MI",5167,0.359,3904,0.271,3713,0.258,1028,0.071,4256,0.539,
