"Ashe, NC",25812,45.5,5301,8151,5077,5766,25467,13,553,90,16601,3,1,121,19,104,11,12,36,33,24,0,50,624,12387,12.3,26,0,228,241,36,24509,3533,19,73,9767,10173,21.7,1311,8030,1307,859,970,976,777,738,599,441,588,1156,992,986,415,204,196,135,13268,1055,34056,18.1,27281,2897,64,13489,13792,25420,161,65,105,0.459,0.426
"Beaufort, NC",46414,43.8,10527,14043,8617,2566,45993,16,1109,211,21845,18,1,131,58,206,55,13,72,39,90,11,141,2217,20481,11.4,271,1,571,989,95,30796,7977,82,140,16410,17977,17.8,3166,13495,1978,1687,1520,1135,1209,1180,947,1064,794,1820,1751,2015,1115,353,331,349,14374,2185,38829,19.3,47759,2801,57.7,23008,24751,31705,12223,208,165,0.443,0.377
"Bertie, NC",19345,42.9,4436,6786,3184,2555,19187,7,159,24,2507,13,2,25,17,55,22,3,15,7,13,2,60,671,8691,11.6,33,1,157,168,28,28167,3113,1,12,6694,7428,16.6,267,5496,1195,896,698,706,602,363,332,498,457,566,391,631,158,128,110,35,12379,1679,29693,24.3,21282,1509,30.4,10534,10748,7393,13296,96,103,0.382,0.048
"Bladen, NC",32343,41.3,8117,11109,4804,3296,32412,8,246,38,5908,27,3,42,34,100,16,5,33,16,34,0,67,139,15527,12.2,158,2,429,784,62,30096,5380,52,155,10830,11841,14.5,2502,9609,2230,1355,1010,874,800,716,644,547,609,1081,1007,1093,483,92,86,142,12047,2266,31248,23.3,35190,2912,40.2,16887,18303,19242,12268,749,70,0.039,0.038
"Brunswick, NC",107062,47.4,20161,30259,22094,4279,98712,51,1647,1079,184876,10,5,376,77,375,58,25,138,150,195,20,196,21390,50413,11.2,237,2,1541,1887,189,29716,12710,107,243,37587,39757,19.8,5549,32220,3238,2782,2668,2635,2793,3014,3063,2306,2435,3943,4465,4787,2480,1409,1091,1186,16233,3656,44891,14.6,107431,34288,126.8,52660,54771,86818,12291,761,579,0.079,0.601
"Buncombe, NC",231452,40.6,48840,84114,36899,7098,225869,91,4072,1588,186373,4,8,850,299,1106,146,125,386,402,846,111,794,46279,121447,8.4,815,7,1869,4520,649,34798,30461,731,821,78575,88348,18.6,14254,61037,6919,6722,6187,6834,5663,6601,5444,5138,4762,8616,10006,10248,5585,2743,2314,2683,14847,8378,40979,16.2,238318,31988,362.9,114770,123548,201241,15211,948,2417,0.621,0.354
"Burke, NC",89548,41.2,20188,30133,13934,5881,88987,18,759,113,24514,5,6,147,140,258,26,10,79,52,113,7,197,2195,38809,13.4,176,4,819,1184,140,30322,15649,147,196,31491,32610,16.5,4634,24445,3696,2955,2660,2775,2284,2186,1733,1949,1901,3212,3179,3127,1024,468,464,351,13485,3687,36177,17.4,90912,1764,179.3,45468,45444,75472,6012,325,3185,0.454,0.426
"Caldwell, NC",79914,41.3,18786,27314,12452,5077,79382,21,849,132,20099,3,7,153,130,264,41,11,80,59,88,7,126,1873,37171,14.4,151,8,788,1880,175,34051,13092,122,206,28452,28994,14.5,3796,23456,3048,2665,2392,2069,2456,1968,1631,1587,1522,2830,3104,2875,1497,520,398,314,14220,3231,35489,16.7,83029,5614,176.1,40848,42181,73565,4086,257,428,0.454,0.371
"Camden, NC",9730,40.1,2557,3222,1183,2945,9375,1,36,16,4922,6,1,24,3,16,7,1,4,2,6,1,8,0,4375,8.2,9,0,30,65,3,30419,1907,79,159,2943,3293,21.7,215,2834,160,141,166,127,344,177,55,213,112,323,380,556,439,187,71,33,12706,360,55985,8.9,9980,3095,41.5,5006,4974,8103,1316,33,146,0.295,0.097
"Carteret, NC",64423,45.8,12575,19900,12165,3073,63369,24,986,216,40682,3,5,297,70,398,40,22,95,123,144,16,178,9518,32186,8.8,229,1,588,1527,81,26608,8744,260,247,23494,24868,19.4,2241,19007,1961,1551,1596,1830,1406,1373,1838,1501,1458,2561,2994,3303,1585,963,948,541,14702,1938,44036,13.1,66469,7086,131.3,32829,33640,58101,4041,316,580,0.109,0.061
"Caswell, NC",23004,43.6,4889,7434,3648,3122,23228,2,50,40,7579,6,0,30,10,44,8,3,10,5,17,1,29,214,10613,11.9,41,2,151,230,22,21472,3444,12,55,8436,8578,17,744,6358,958,811,564,796,588,389,611,606,551,783,751,785,303,72,12,90,13672,1145,34028,22.6,23719,218,55.8,12074,11645,14513,8020,85,60,0.041,0.598
"Catawba, NC",159125,39.6,36795,52619,22488,5300,155157,55,2513,156,40537,5,7,394,420,747,122,61,253,185,334,26,395,15615,75238,13.1,557,12,1498,4234,419,39110,25388,315,424,54655,57011,17.2,13032,41818,4291,3987,3598,4241,4036,3644,3668,3307,2984,5243,6154,6514,3126,1705,1499,1300,14949,5409,42100,14.4,154358,12673,387.1,75603,78755,120388,13041,489,5352,0.512,0.44
"Chatham, NC",64772,43.6,13841,19101,9408,5599,61444,19,553,263,59435,14,4,196,80,176,33,11,59,38,140,13,124,5934,33614,7.4,106,0,370,657,73,23274,8513,213,509,22375,23190,24.6,8228,17941,1336,1348,1092,1462,1285,1031,804,1186,871,2077,2593,3169,1679,1150,1125,897,15974,1148,57174,11,63505,14176,93.1,30654,32851,45185,8392,344,703,0.409,0.504
"Chowan, NC",14784,44.8,3317,4109,2773,2461,14629,7,258,29,5460,7,0,48,21,64,14,6,18,18,29,2,51,366,6298,11,57,0,118,259,8,30261,2448,27,14,5061,5652,17.2,467,4163,673,522,379,401,368,268,484,281,304,570,418,464,279,104,43,103,13271,763,35944,20.6,14793,267,85.8,7030,7763,9040,5070,43,52,0.435,0.361
"Clay, NC",10333,49.6,1983,2714,2415,7131,10084,3,160,41,7122,1,0,61,9,50,1,5,5,13,14,0,21,50,4544,11.1,11,0,35,106,12,22231,1470,0,43,3795,3947,22.8,258,3172,572,230,411,454,240,379,398,263,72,307,439,301,225,141,123,35,13533,396,39298,16.9,10587,1812,49.3,5223,5364,10080,64,32,24,0.347,0.08
"Cleveland, NC",99274,40.3,22998,32508,15110,4007,98331,32,1260,92,13509,3,4,184,133,372,52,20,115,71,128,13,219,4319,47583,13.6,174,1,1178,1715,239,34803,16999,299,407,32687,36647,14.4,2756,26979,3957,3390,2955,2324,2602,2575,1848,2076,1691,3744,3630,3773,1463,795,619,409,14482,5161,38304,17.5,98078,1791,211.3,47319,50759,72793,20332,232,756,0.072,0.051
"Columbus, NC",54221,39.8,13532,19381,8370,3295,54050,17,737,28,3413,17,2,92,38,234,33,8,69,41,58,8,178,552,24235,12.7,290,3,996,1762,240,30731,9974,24,137,18622,20391,15.2,2662,15205,3274,1777,1967,1472,1170,1410,937,1030,773,1902,1796,1898,637,355,253,349,13143,3333,33024,25.4,58098,3349,62,28753,29345,35068,17713,1845,154,0.042,0.563
"Craven, NC",98529,36.2,24203,37551,15761,3076,96789,22,1148,434,47443,21,5,261,75,422,73,20,134,114,223,25,259,5250,41802,10.5,202,1,650,1552,88,44030,14809,318,446,34944,35006,19.4,6272,28174,3758,2191,2347,2683,2425,2855,1717,2202,1801,3251,4057,5466,2442,1024,845,704,14591,4248,41021,16.1,103505,12069,146,51492,52013,69425,23193,504,2099,0.581,0.357
"Cumberland, NC",315207,31,85541,131284,29994,3008,309316,68,2732,3054,302846,7,11,517,104,1031,148,63,345,324,537,63,785,15017,136315,9.4,2505,36,5606,13147,1314,52241,54501,1253,2745,98570,102215,16.3,30190,83227,11516,6792,7026,7122,8045,7130,6542,6804,5135,9876,12368,12421,6895,3453,2541,2003,13728,14138,41163,17,319431,16468,489.7,154328,165103,150749,117117,5140,7090,0.31,0.501
"Davidson, NC",158582,40.3,38872,54232,21823,5688,156033,37,2705,266,49440,6,3,399,247,480,77,22,151,102,203,22,207,31204,75803,12.5,433,3,1623,3021,328,27321,26799,321,653,55815,57589,16.6,10408,45972,4985,4449,3747,4253,4037,3977,3144,3079,3299,5745,7375,7178,3230,1580,1181,854,14755,5999,43420,14.6,162878,15632,294.7,79797,83081,133486,14421,794,1994,0.452,0.386
"Davie, NC",41420,42.5,9751,12366,6385,5239,40297,11,542,66,10975,3,1,120,51,120,36,8,43,23,70,3,58,4265,20198,10.8,59,2,295,594,45,29310,6655,63,161,14160,14875,19.8,2496,11944,847,624,763,808,837,986,860,898,878,1089,1640,2123,1146,638,577,590,16233,854,49057,11.7,41240,6405,156.2,20136,21104,35257,2593,149,239,0.359,0.131
"Duplin, NC",53177,37.8,14870,19870,7031,4082,52358,15,446,77,13222,21,6,97,31,189,40,4,47,27,59,3,103,547,24403,9,171,12,616,823,128,30898,8967,43,86,18831,18779,24.4,12059,15504,2109,1919,1557,1249,1204,1155,1281,913,795,1450,1248,1497,743,343,121,195,12450,2059,31026,24.3,58505,9442,71.7,28758,29747,30959,14773,267,155,0.063,0.043
"Durham, NC",269706,33.2,60321,118901,25277,5116,256296,70,4967,1230,181557,3,7,468,177,881,111,176,375,301,1050,109,777,25517,141849,8,1916,25,3913,9149,980,62410,35586,4802,6024,81307,87471,18.2,36077,63486,8370,5288,5126,5668,5374,6199,5552,5276,4849,9329,10068,11804,8047,4608,4026,3684,14994,8318,48770,16.4,267587,44273,935.7,127656,139931,112697,101577,1339,12278,0.122,0.575
"Edgecombe, NC",51853,39.6,13879,18202,5940,2495,52586,12,310,37,4430,4,4,83,39,148,29,14,43,37,45,7,91,1022,23945,15.6,262,7,645,996,118,37855,8067,64,66,16725,19343,12.5,2104,14842,3598,2121,1814,1735,1429,1459,1047,1156,931,1803,1796,1631,762,326,233,80,13430,4719,32172,25.7,56552,946,111.9,26239,30313,21360,32435,169,113,0.708,0.227
"Forsyth, NC",359638,37.2,85401,127336,46939,6731,346851,103,13230,1033,113297,8,13,765,315,1368,172,109,651,389,979,107,812,32043,175845,9.9,2496,20,5593,12370,1284,45168,54881,2166,2660,114433,126471,17.3,41775,90462,10605,8093,7849,7888,8542,7811,7307,6859,6283,11744,14199,15537,9251,5084,4549,4649,15429,10532,45769,16.5,350670,44603,859.2,166419,184251,205934,91227,1457,6495,0.398,0.467
"Gaston, NC",208958,38.9,49241,72849,27530,5574,202149,58,2357,456,103554,1,21,397,294,644,85,33,227,148,283,29,470,9612,96874,12.2,1037,12,2110,5459,750,36187,33677,596,823,69577,75996,14.9,12201,55952,6624,5571,5045,4490,5767,4942,4508,3944,3478,6926,7770,8389,4487,1948,1717,1606,14849,8602,40940,15.6,206086,15721,578.8,99718,106368,156310,31431,850,2478,0.454,0.368
"Gates, NC",11768,42,2903,3738,1654,2528,11555,3,86,34,5304,5,0,14,4,24,12,1,8,1,9,0,11,0,4749,7.6,9,0,62,145,20,30784,2004,38,11,4091,4273,21.9,173,3398,347,315,331,246,136,198,180,173,176,406,409,525,282,180,38,59,12957,506,42742,17.5,12197,1681,35.8,5962,6235,7684,4044,65,17,0.342,0.06
"Graham, NC",8001,44.3,1913,2608,1660,4395,7964,2,114,29,4108,3,3,43,7,29,3,2,5,4,7,1,11,392,3989,15.3,0,0,0,0,0,25917,1231,0,37,2836,3114,22.7,194,2575,570,287,321,445,491,292,236,218,29,170,218,273,55,24,34,46,12038,598,30727,19.6,8861,868,30.3,4367,4494,7942,17,566,29,0.062,0.061
"Granville, NC",57639,39.8,13333,21764,6591,3341,55670,11,539,202,27476,6,2,125,46,141,30,10,31,39,62,2,100,611,25339,10.6,221,0,774,1058,122,39120,9295,34,187,21305,18484,17.1,4482,14697,1738,1080,1044,1270,1086,1112,909,996,830,1943,2682,2438,1272,410,369,227,13637,1880,46305,14.8,59916,11418,112.7,32015,27901,34550,19652,338,326,0.05,0.588
"Greene, NC",20658,37.7,4952,7816,2469,3426,20402,2,98,9,1613,1,1,37,11,41,9,2,14,3,10,2,48,0,9202,10.2,48,1,256,316,40,21014,3343,15,58,7709,6848,25.3,3054,5143,692,549,467,540,489,303,355,375,257,630,645,666,270,190,82,93,13469,1056,38733,23,21362,2388,80.3,11457,9905,10038,7964,154,72,0.587,0.294
"Guilford, NC",480362,36.3,114483,188497,59680,5245,464041,147,8565,1480,172098,7,5,1113,691,1871,345,244,894,635,1452,168,1298,49545,246647,10.9,3097,37,7783,14880,1679,44407,74627,2465,3295,151013,165657,17.8,34826,123169,15599,11300,10448,11638,11452,10824,9967,10217,7965,15312,18769,20782,12308,6629,6828,6339,15313,15961,44386,17.1,488406,67358,756.4,232483,255923,265228,158899,2594,19176,0.417,0.515
"Harnett, NC",115761,33.5,31827,44358,10887,5303,108885,27,941,837,113621,10,2,287,68,268,35,13,96,52,120,17,168,1752,47640,11.2,361,3,1136,1896,261,26714,18961,447,902,35680,36058,21.5,12359,29726,4037,2694,2374,2343,2634,2243,2320,2030,1883,4042,4191,4582,2170,863,627,323,12928,4170,42792,17.3,114678,23653,192.7,56199,58479,73707,23973,1392,1029,0.443,0.418
"Haywood, NC",57109,45.6,11535,17399,11816,6258,56535,17,827,172,36748,2,2,224,38,251,28,18,82,73,100,9,143,7133,27711,9.7,167,0,577,974,86,30079,7962,29,86,20559,22740,16.8,1999,17050,1971,2260,1520,1827,1643,1689,1612,1360,970,2023,2544,2656,1359,501,520,420,15287,2030,40380,15.2,59036,5003,106.6,28502,30534,55368,624,303,215,0.381,0.113
"Henderson, NC",103669,45.4,21959,30884,23205,10311,100333,33,1902,226,46373,3,5,408,124,413,52,25,156,111,222,26,286,10264,49305,8.4,154,2,780,1648,190,33905,13525,160,404,36571,40048,20.4,10424,30313,2663,2596,2940,2595,2913,2473,2534,2496,1646,4009,4489,5634,2311,1137,943,943,16288,2778,44408,12.4,106740,17567,286.1,51560,55180,90105,3224,449,1022,0.155,0.085
"Hertford, NC",23283,41,5197,8366,3640,2053,23281,6,276,19,2237,4,3,27,17,111,16,9,23,15,18,6,87,0,9814,9.9,77,4,288,518,57,32269,3351,57,46,7874,8369,15.6,644,6146,1379,747,836,596,597,711,484,325,344,679,604,793,334,56,40,47,12775,1626,31879,24.9,24669,2068,69.9,12062,12607,8479,14933,274,131,0.057,0.675
"Hoke, NC",45148,30.9,14185,19146,3370,3386,42410,4,115,555,97705,2,3,47,14,65,11,3,14,16,30,9,75,176,20783,8.9,62,4,674,376,53,24949,7941,135,178,13964,14081,19.9,5823,12331,1214,1058,978,1001,583,886,867,694,770,1236,1329,1536,763,343,202,33,11894,1701,40838,21.3,46952,13306,120.2,22878,24074,19142,15716,4512,484,0.597,0.311
"Hyde, NC",5211,41.2,1076,2120,814,2353,5256,4,240,9,1462,4,2,20,5,41,7,1,7,6,3,1,10,232,2914,8.3,0,0,0,0,0,32420,657,0,0,2579,1520,18.9,411,1345,219,104,20,49,157,192,146,103,142,180,170,219,70,20,0,15,13073,264,33097,24,5810,-16,9.5,3226,2584,3436,1836,28,16,0.405,0.462
"Jackson, NC",36891,36.3,7123,16818,5550,7227,36447,14,460,155,46178,3,6,182,21,153,19,14,38,57,83,11,92,6585,20353,9,131,0,327,640,59,30057,3898,300,443,11817,12241,23.5,2038,9720,2151,1281,833,920,930,877,927,761,829,1357,1545,1369,682,390,266,206,14090,1246,37823,20.5,40271,7150,82.1,20043,20228,32795,745,3804,348,0.395,0.349
"Johnston, NC",168525,36.3,46970,61784,15880,4314,156888,43,1490,641,111657,13,4,559,115,575,85,30,167,99,252,28,278,3780,77842,9.8,479,4,1681,2850,391,30926,31723,275,509,54565,54764,21.7,21814,45405,3688,3394,3410,3083,2543,3355,3248,2649,2813,5619,6229,7811,4016,2124,1243,1030,13858,4788,49501,17.4,168878,46913,213.4,83150,85728,117869,25546,939,1021,0.415,0.064
"Jones, NC",10071,44.1,2208,2976,1737,2792,10028,3,60,51,5332,5,0,27,4,32,11,0,5,2,9,0,17,0,4565,10.9,12,0,17,99,10,31500,1436,5,16,3553,3960,20.9,398,2846,428,347,289,381,360,262,252,189,157,428,283,365,82,111,29,56,13528,652,35079,18.3,10153,-228,21.6,4883,5270,6217,3289,57,32,0.05,0.034
"Lee, NC",60477,37.4,14860,20063,8973,4624,57919,21,823,114,18560,12,5,142,75,241,32,14,74,65,83,19,155,4388,25888,13,166,8,575,1105,171,40628,9948,181,212,19734,20961,21.8,10576,15507,1928,1318,1607,1193,1375,862,1341,1184,1020,1708,2027,2501,1456,682,487,192,14906,1747,43452,14.5,57866,8826,227,28264,29602,34321,11565,407,489,0.068,0.546
"Lenoir, NC",56387,41,14332,18297,9292,3382,56831,19,738,32,5348,9,3,144,53,259,37,9,90,45,72,13,199,2330,26540,11.3,455,6,873,1980,125,33365,9877,74,285,18546,21197,15.6,3917,15933,3467,2380,1954,1888,1576,2101,1298,1360,916,1753,2222,2087,671,474,331,219,12880,3893,34213,21,59495,-153,148.5,28397,31098,30492,24121,222,262,0.641,0.264
"Lincoln, NC",76043,40.4,18481,26305,9505,4621,72728,25,869,133,46576,7,3,240,95,238,47,17,84,55,104,11,154,7470,38096,12.7,158,1,939,1652,109,33645,13382,154,146,25381,26126,19.7,5238,22221,1727,1869,2211,1621,1421,1641,1037,1598,1441,2723,3218,3298,1750,876,896,546,14828,2141,48161,14.3,78265,14485,262.7,38813,39452,67139,4340,250,421,0.418,0.449
"McDowell, NC",43988,41.6,9785,14855,7106,5932,43587,9,332,115,21780,4,2,87,56,133,22,12,43,25,33,3,76,1027,19942,13.2,90,6,437,641,79,32783,6583,29,135,15624,16238,16.7,2392,12447,1424,1704,1129,1491,1173,1128,961,953,782,1834,1774,1528,585,155,131,197,14052,1562,35595,17.8,44996,2845,102.1,22517,22479,39982,1708,189,351,0.087,0.072
"Madison, NC",20442,43.3,4092,6758,3501,5277,20227,5,163,52,9286,1,1,66,15,43,11,3,14,10,23,3,31,1793,9875,9.5,4,0,101,142,13,20804,2635,76,163,7277,7422,18.6,423,5756,863,588,746,842,344,476,429,289,445,848,713,990,340,49,105,77,13583,655,36135,19.3,20764,1129,46.2,10273,10491,19734,240,48,70,0.414,0.4
"Martin, NC",23337,44,5435,7135,4017,2939,23699,9,286,22,3705,12,1,44,15,88,12,5,36,19,21,1,80,0,11299,11.1,156,1,390,562,70,30983,3993,0,123,7931,8914,15.3,769,6888,1411,1044,849,761,652,401,612,588,348,723,1030,779,235,91,109,120,13419,1430,31514,21.3,24505,-1088,53.1,11433,13072,12790,10651,73,71,0.424,0.049
"Mecklenburg, NC",913639,33.9,233338,388392,78551,15500,861189,239,81519,2672,395799,7,39,2143,825,3420,766,658,2578,1585,3692,375,2420,440564,461879,10.9,7404,86,12864,33076,5515,60046,139864,4500,6472,283426,301491,19.1,111944,225506,20533,14135,15661,18199,18826,18818,16827,18792,16295,30634,37766,42458,29355,17501,16663,20077,15667,25534,53158,14.2,919628,224174,1755.5,444881,474747,465372,282804,4261,42352,0.121,0.603
"Mitchell, NC",15634,45.7,3035,4605,3100,5088,15690,7,215,49,6042,2,5,52,25,59,14,3,25,16,24,4,35,1097,6939,11.7,0,0,0,0,0,28827,2154,0,12,5998,6121,20,631,4553,837,615,582,563,427,407,577,233,370,534,431,516,273,64,114,42,13309,804,35398,18.3,15579,-108,70.4,7600,7979,14656,58,65,50,0.579,0.404
"Montgomery, NC",27745,40.2,6746,8875,4084,3713,27456,13,435,40,9845,14,3,65,61,91,11,3,29,14,18,1,57,0,10856,12.6,102,3,244,621,64,33392,4545,76,60,9858,9798,21.9,3926,7332,1183,1082,882,781,517,601,543,616,398,812,687,672,389,271,74,122,13148,986,33787,21.3,27798,976,56.5,13458,14340,17875,5231,120,441,0.355,0.407
"Nash, NC",94743,39.9,22935,31708,14436,3396,92814,38,1652,175,26308,12,0,207,92,448,62,25,154,80,159,20,247,3344,46707,12.3,391,6,1009,1477,245,38245,19016,199,332,31101,33895,16.7,6015,25767,3985,2384,2063,2018,2053,2117,2448,2134,1798,3141,3498,3836,2194,1127,875,931,14083,4904,39770,15.6,95840,8420,177.3,46275,49565,51770,35650,657,747,0.428,0.41
"New Hanover, NC",195085,37.3,40413,81738,26867,8017,189463,79,3891,568,114121,2,10,766,175,1030,164,126,439,355,805,72,704,27166,103501,9.7,989,13,2262,5882,690,39257,24582,966,1219,63027,68598,17.9,10716,49980,7531,5063,4340,4869,4694,4151,4668,3951,3758,7036,8504,8666,5676,3099,2797,3353,15879,6467,44719,16,202667,42360,1058.1,98269,104398,155631,29907,1005,2410,0.251,0.181
"Northampton, NC",20136,45.5,4600,6306,4032,2523,20611,6,99,22,4260,9,2,36,9,48,15,2,9,6,12,5,31,93,8503,11.8,69,5,282,235,32,32721,3997,37,96,7202,8152,14.7,305,5931,1447,885,732,425,572,520,424,377,439,517,660,586,135,103,51,86,14076,1663,31355,24.9,22099,13,41.2,10714,11385,8596,12895,101,39,0.058,0.05
"Onslow, NC",173064,25.7,44938,88490,12336,4562,165181,29,1049,2375,245122,8,7,334,35,522,70,29,135,172,206,23,252,10035,65982,8.5,600,11,1684,3888,344,49246,24021,306,523,67989,50473,22,17896,44274,4196,3096,3794,3636,4521,3620,3722,3854,3069,4965,5398,5877,2957,1471,948,645,12951,4783,41161,15.1,177772,27417,233.1,95349,82423,122558,27672,1238,3355,0.067,0.542
"Orange, NC",129083,33.1,27969,58797,13409,5612,124503,33,1675,352,73827,5,3,308,72,372,30,79,153,161,515,69,378,10874,68987,6.5,321,10,1308,2671,223,45545,19062,2856,3035,35510,39082,22.8,11017,30659,5790,2866,2581,2480,2336,2882,2120,1906,2124,2836,3892,5087,3426,2679,3050,3955,16493,2607,51944,16.9,133801,15574,336.2,63954,69847,94671,15928,570,9023,0.499,0.484
"Pamlico, NC",12422,48.3,2354,3615,2750,2463,12470,4,120,48,11701,4,1,29,11,43,12,3,12,13,17,3,22,820,5229,10.1,19,1,79,148,11,24998,1832,44,18,5019,4741,22,412,3724,468,377,388,447,466,373,323,267,133,609,491,606,235,83,67,72,14416,361,39918,18.6,13144,210,39.1,6710,6434,9828,2632,77,50,0.389,0.472
"Pender, NC",52378,41.1,11889,17051,7915,4027,49408,8,346,183,29555,6,2,169,37,146,25,3,29,49,73,1,79,1226,24188,10.8,84,1,577,744,157,27511,8256,154,136,18008,18333,22.2,3194,14557,2037,1063,1276,1180,986,1292,1174,1327,1130,1779,2025,2020,1120,515,475,330,13432,2200,43261,18.1,52217,11135,60,26134,26083,38568,9269,291,207,0.525,0.289
"Perquimans, NC",12734,46.4,2769,3705,2688,2883,12367,3,107,53,8674,6,1,31,6,34,12,2,9,6,8,1,21,0,5042,9.7,20,1,120,102,6,28046,1768,2,26,4353,4870,20.6,286,3949,629,557,321,219,339,336,211,331,360,322,526,344,229,132,165,92,13623,862,37284,17.2,13453,2085,54.4,6446,7007,9608,3347,41,38,0.322,0.123
"Person, NC",37667,41.4,9114,12496,5384,3404,37301,8,420,68,12656,5,5,104,34,128,19,4,35,27,40,10,79,0,18848,11,150,3,420,755,68,31851,6100,163,102,13000,13523,14.8,1593,10979,1613,1082,939,730,881,844,696,768,712,1237,1634,2052,879,374,311,158,12732,1746,42559,14.6,39464,3841,100.6,19137,20327,26354,10646,266,116,0.052,0.048
"Pitt, NC",159057,31,37798,75653,16122,3394,151931,48,1762,669,75331,11,5,374,83,627,76,52,253,172,320,38,488,5524,82080,10.1,986,7,2570,5165,417,36696,23487,1297,1964,43210,48228,19.5,9202,39665,9240,5729,4717,3775,3621,3284,3303,3264,2732,4753,5097,5450,3608,1561,1634,1393,13824,7451,36339,25.5,168148,34350,257.9,79360,88788,96038,57257,582,2613,0.075,0.57
"Polk, NC",19255,49.1,3938,5182,4739,7455,19107,11,430,39,10424,13,1,67,19,61,6,10,26,19,38,11,55,940,9261,8.8,10,0,38,151,12,28597,2620,106,104,7299,7775,22.5,1122,5781,612,515,779,637,503,639,567,447,381,655,876,667,444,186,251,93,15646,365,42072,15.3,20510,2186,86.3,9825,10685,18126,918,72,68,0.487,0.477
"Randolph, NC",142151,39.5,34714,47916,19644,4844,139443,43,1785,318,45311,9,6,327,287,416,89,21,148,72,159,18,236,7677,72764,10.8,263,3,1226,3117,261,33546,23930,273,300,50371,51056,19.7,14698,39425,4999,3894,4068,3640,3965,3582,3215,2751,2744,4676,5539,6041,2379,1217,792,736,14632,5374,38529,16,141752,11298,181.1,69838,71914,115205,8176,952,1431,0.458,0.551
"Robeson, NC",129559,34.4,35927,49500,14141,2881,127686,33,996,206,34569,8,6,191,63,398,61,15,119,60,110,10,299,2083,55233,12.6,1187,25,3303,4007,717,29893,24723,303,408,42180,43630,18.4,10932,33921,7046,4965,4158,3484,3110,2699,2085,2045,2077,2866,3333,2745,1479,592,483,363,12510,8527,27421,31.1,134168,10829,141.3,65243,68925,36160,32637,51502,993,0.508,0.324
"Rockingham, NC",92252,42.2,20789,29751,14752,3878,92007,32,1135,105,23224,10,13,209,95,321,45,15,105,61,111,12,195,3880,43359,12.9,305,5,1169,2507,211,32428,14530,104,255,32521,35186,16.6,5159,26168,3265,3056,2471,2618,3071,2721,2354,2127,1841,3330,3477,3992,1732,729,441,340,14042,4161,36104,14.9,93643,1715,165.6,45166,48477,68744,17655,345,430,0.399,0.069
"Rowan, NC",140798,39.1,32942,47579,20938,5195,137387,38,1468,207,39777,5,9,309,196,410,91,20,142,91,185,23,246,9207,68690,12.8,634,8,1384,2973,310,42492,21125,281,406,48476,50503,17.3,10644,37058,4170,4073,3377,2880,3119,3202,3056,2435,3227,4872,5834,6423,2983,1443,970,925,14764,4762,42787,16.7,138428,8088,270.7,68363,70065,101986,22392,468,1386,0.088,0.054
"Rutherford, NC",63415,42.5,15224,21073,10950,4387,63153,23,747,111,20596,10,10,167,62,248,22,19,78,52,66,13,140,1807,26505,16.1,202,1,658,1474,145,32505,10491,162,159,21843,24346,15.1,2397,18832,3304,1995,2211,2144,1728,1835,1662,1375,1312,2399,2324,2177,984,359,286,257,14465,3580,34016,21.8,67810,4911,120.2,32781,35029,57054,6854,171,296,0.064,0.46
"Sampson, NC",63713,38.2,16277,21356,8415,3738,62996,16,476,93,13261,7,2,107,50,198,33,11,60,32,51,3,108,836,31444,8.7,245,6,864,944,175,38691,11724,93,216,22200,21929,21.3,10440,16896,2674,1945,1955,1618,1622,1576,1097,1006,1175,1719,2016,2169,1042,507,231,272,13259,2990,33937,21.7,63431,3270,67.1,31108,32323,33754,17128,1297,242,0.657,0.269
"Scotland, NC",36292,38.4,9073,12028,4673,2895,36394,9,327,80,8538,4,1,43,31,147,20,11,39,22,30,5,128,892,13414,16.8,187,8,832,847,109,32864,6981,41,108,11801,13026,12.7,754,9393,2233,1298,827,1334,669,754,798,466,689,887,1183,994,534,295,152,120,14791,2823,31974,29.6,36157,159,113.4,17466,18691,16605,13943,3934,276,0.269,0.492
"Stokes, NC",46150,42.8,10521,14807,7343,4244,45916,11,351,40,7189,5,1,102,33,115,15,9,36,25,35,6,54,968,23006,10.8,115,1,383,759,92,22517,7431,42,118,16921,17839,15.2,1254,13590,1290,1352,1231,1387,1311,1324,1161,980,772,1669,2044,1945,853,354,295,132,14512,1993,46245,11.2,47401,2690,105.6,23124,24277,43447,1916,156,125,0.46,0.412
"Surry, NC",72496,41.2,17217,23557,12263,4688,72166,29,1327,88,17761,5,4,201,95,329,74,31,101,70,106,6,176,3894,32942,11.9,181,6,666,1299,181,31916,11038,43,139,25757,27232,18.5,7155,20693,3130,2379,2399,2095,2085,1737,1487,1586,1381,2131,3113,2568,1222,638,386,344,13768,2986,34397,17.4,73673,2454,138.4,35971,37702,62611,2749,219,347,0.405,0.08
"Swain, NC",13404,40.8,3269,4404,2339,6133,13367,5,258,46,9260,2,0,50,8,97,3,5,13,13,11,3,31,6736,6754,13,116,1,139,382,33,31867,2142,39,121,4538,5107,24.5,540,3799,803,380,420,524,505,313,177,302,230,458,487,590,191,65,140,23,13477,439,35700,17.6,13981,1013,26.5,6812,7169,9168,76,3775,67,0.097,0.084
